Measure Number: 1
G6 312 80 1
B5 334 80 0
G6 357 80 1
D6 391 80 1
F6 425 80 1
B5 447 80 0
G5 466 80 1
D5 497 80 1
F5 548 80 1
B4 566 80 0
G4 584 80 1
D4 614 80 1
F4 645 80 1
B3 663 80 0
B1 58 480 0
B2 58 480 0
E4 215 160 0
G4 256 160 1
C5 312 160 1
B3 357 480 0
D4 357 480 1
A4 357 480 0
B4 369 480 0
B2 548 480 0
B3 548 480 0
rest 480
G3 215 480 1
B3 215 480 0
rest 960
Measure Number: 12
A4 15 80 0
E4 31 80 0
G4 62 80 1
B4 78 80 0
A5 94 80 0
E5 110 80 0
G5 141 80 1
B5 159 80 0
A6 182 80 0
E6 204 80 0
G6 238 80 1
B5 261 80 0
E7 283 480 0
rest 480
E2 15 480 0
E3 15 480 0
B3 141 160 0
G4 141 160 1
A3 182 160 1
F4 182 160 2
B3 238 160 0
G4 238 160 1
E3 283 480 0
G3 283 480 1
E4 283 480 0
rest 480
Measure Number: 13
F7 60 80 0
C7 101 80 0
E7 142 80 0
A6 183 80 0
D7 224 80 1
C7 265 80 0
D7 306 80 0
A6 347 80 0
C7 388 80 1
A6 429 80 0
C7 470 80 0
E6 521 80 0
B6 562 80 0
E6 603 80 0
B6 644 80 -1
C6 685 80 0
A6 726 80 0
E6 767 80 0
G6 808 80 1
C6 849 80 0
G6 890 80 0
C6 930 80 0
F6 971 80 1
A5 1012 80 0
A1 60 480 0
A3 306 360 0
C4 306 360 0
E4 306 360 0
A3 495 120 0
C4 495 120 0
E4 495 120 0
A3 562 480 0
C4 562 480 0
E4 562 480 0
A3 808 480 0
C4 808 480 0
F4 808 480 0
Measure Number: 14
F6 60 80 0
C6 102 80 0
E6 143 80 0
A5 185 80 0
D6 226 80 1
C6 267 80 0
D6 309 80 0
A5 350 80 0
C6 391 80 1
A5 433 80 0
C6 474 80 0
E5 515 80 0
B5 557 80 0
E5 598 80 0
B5 640 80 -1
C5 681 80 0
A5 722 80 0
E5 764 80 0
G5 805 80 1
C5 846 80 0
G5 888 80 0
C5 929 80 0
F5 971 80 1
A4 1012 80 0
A3 60 480 0
C4 60 480 0
E4 60 480 0
E3 309 480 0
A3 309 480 0
C4 309 480 0
A3 557 960 0
C4 557 960 0
E4 557 960 0
Measure Number: 15
F5 66 80 0
B4 107 80 -1
E5 148 80 0
G4 188 80 0
E5 229 80 -1
B4 270 80 -1
D5 311 80 0
G4 351 80 0
D5 392 80 -1
B4 433 80 -1
C5 473 80 0
G4 524 80 0
B4 565 80 0
G4 606 80 0
B4 646 80 -1
E4 687 80 0
A4 728 80 0
C4 768 80 0
G4 809 80 1
B3 850 80 -1
G4 891 80 0
C4 931 80 0
F4 972 80 1
B3 1013 80 -1
C1 66 480 0
C2 66 480 0
G2 311 360 0
E3 311 360 0
G2 499 120 0
E3 499 120 0
G2 565 480 0
E3 565 480 0
G2 809 480 0
F3 809 480 0
Measure Number: 16
F4 58 80 0
C4 99 80 0
E4 141 80 0
B3 182 80 -1
E4 224 80 -1
C4 265 80 0
D4 307 80 0
G3 348 80 0
D4 390 80 -1
B3 431 80 -1
C4 473 80 0
G3 514 80 0
B3 556 80 0
G3 597 80 0
C4 639 80 0
B3 680 80 -1
C4 722 80 1
G3 763 80 0
D4 804 80 -1
B3 846 80 -1
D4 887 80 1
G3 929 80 0
E4 970 80 0
B3 1012 80 -1
G2 58 480 0
E3 58 480 0
C3 307 480 0
G2 555 960 0
E3 555 960 0
rest 480
C2 306 1440 0
Measure Number: 17
A4 58 80 0
E4 99 80 0
G4 141 80 0
B4 182 80 -1
A5 224 80 0
E5 265 80 0
G5 307 80 0
B5 348 80 -1
A6 390 80 0
E6 431 80 0
G6 473 80 0
B5 514 80 -1
A6 556 80 0
E6 597 80 -1
G6 639 80 0
B5 680 80 -1
A5 722 80 0
E5 763 80 -1
G5 804 80 0
B4 846 80 -1
A4 887 80 0
E4 929 80 -1
G4 970 80 0
B3 1012 80 -1
C2 58 480 0
G3 307 160 0
B3 307 160 -1
E4 307 160 0
B2 390 160 0
C3 473 160 0
C3 556 480 1
G3 556 480 0
B3 556 480 -1
E4 556 480 -1
C2 804 480 1
C3 804 480 1
Measure Number: 18
A4 58 80 0
E4 99 80 0
G4 141 80 0
B4 182 80 -1
A5 224 80 0
E5 265 80 0
G5 307 80 0
B5 348 80 -1
A6 390 80 0
E6 431 80 0
G6 473 80 0
B5 514 80 -1
A6 556 80 0
E6 597 80 -1
G6 639 80 0
B5 680 80 -1
A5 722 80 0
E5 763 80 -1
G5 804 80 0
B4 846 80 -1
A4 887 80 0
E4 929 80 -1
G4 970 80 0
B3 1012 80 -1
D2 58 480 0
D3 58 480 0
B3 307 160 -1
D4 307 160 0
G4 307 160 0
C3 390 160 1
D3 473 160 0
E3 556 480 -1
B3 556 480 -1
D4 556 480 -1
G4 556 480 0
E2 804 480 -1
E3 804 480 -1
Measure Number: 19
A4 69 80 0
C4 110 80 0
G4 151 80 0
B3 191 80 -1
C5 232 80 0
A4 272 80 0
B4 313 80 -1
G4 353 80 0
A5 394 80 0
C5 435 80 0
G5 475 80 0
B4 526 80 -1
C6 566 80 0
A5 607 80 0
B5 648 80 -1
G5 688 80 0
A6 729 80 0
C6 769 80 0
G6 810 80 0
B5 850 80 -1
C7 891 80 0
A6 932 80 0
B6 972 80 -1
G6 1013 80 0
E2 69 480 0
E3 69 480 0
C4 313 360 0
C4 500 120 0
C4 566 480 0
C2 810 480 0
C3 810 480 0
Measure Number: 20
D7 60 80 0
A6 83 80 0
C7 105 80 0
F6 123 80 0
G6 153 80 1
F6 171 80 0
A6 188 80 0
C6 206 80 0
E6 223 80 0
C6 241 80 0
F6 258 80 0
A5 289 80 0
D6 321 80 1
A5 343 80 0
C6 366 80 0
F5 383 80 0
G5 414 80 1
F5 444 80 0
A5 462 80 0
C5 479 80 0
E5 497 80 0
C5 514 80 0
F5 532 80 0
A4 549 80 0
F2 60 480 0
F3 60 480 0
A4 188 360 0
A3 273 120 0
F3 321 960 0
A3 321 960 0
rest 960
D4 321 360 0
E4 429 120 0
F4 462 480 0
Measure Number: 21
E5 15 80 0
B4 31 80 0
D5 47 80 0
F5 63 80 0
E6 78 80 0
B5 101 80 0
D6 152 80 0
F6 168 80 0
E7 184 80 0
B6 206 80 0
D7 229 80 0
F6 244 80 0
A6 260 80 0
F6 276 80 0
G6 292 80 0
B5 308 80 0
A5 324 80 0
F5 339 80 0
G5 355 80 0
B4 371 80 0
E6 387 80 0
G5 406 80 0
D6 424 80 0
F5 440 80 0
G1 15 480 0
G2 15 480 0
B3 152 160 0
F4 184 160 0
A4 229 160 0
G4 260 480 0
G3 355 480 0
B3 355 480 0
F4 355 480 0
rest 480
G3 152 480 0
rest 960
Measure Number: 22
B5 60 80 0
G5 102 80 0
C6 143 80 0
E5 185 80 0
D6 226 80 1
C6 267 80 0
E6 309 80 0
G5 350 80 0
F6 391 80 1
E6 433 80 0
G6 474 80 0
C6 515 80 0
A6 557 80 1
G6 598 80 0
B6 640 80 0
E6 681 80 0
C7 722 80 0
G6 764 80 0
C7 805 80 1
E6 846 80 0
D7 888 80 0
G6 929 80 0
D7 971 80 1
E6 1012 80 0
C2 60 480 0
C3 60 480 0
C3 309 480 0
G3 309 480 0
E4 309 480 0
rest 960
Measure Number: 23
E7 60 80 0
B6 101 80 0
D7 142 80 1
G6 183 80 0
D7 224 80 0
B6 265 80 0
C7 306 80 1
G6 347 80 0
C7 388 80 0
G6 429 80 0
B6 470 80 0
E6 521 80 0
A6 562 80 1
G6 603 80 0
A6 644 80 0
E6 685 80 0
G6 726 80 1
E6 767 80 0
G6 808 80 0
C6 849 80 0
F6 890 80 1
C6 930 80 0
F6 971 80 0
G5 1012 80 0
E1 60 480 0
E2 60 480 0
E3 306 360 0
G3 306 360 0
B3 306 360 0
E3 495 120 0
G3 495 120 0
B3 495 120 0
E3 562 480 0
G3 562 480 0
B3 562 480 0
E3 808 480 0
G3 808 480 0
C4 808 480 0
Measure Number: 24
E6 60 80 0
B5 102 80 0
D6 143 80 1
G5 185 80 0
D6 226 80 0
B5 267 80 0
C6 309 80 1
G5 350 80 0
C6 391 80 0
G5 433 80 0
B5 474 80 0
E5 515 80 0
A5 557 80 1
G5 598 80 0
A5 640 80 0
E5 681 80 0
G5 722 80 1
E5 764 80 0
G5 805 80 0
C5 846 80 0
F5 888 80 1
C5 929 80 0
F5 971 80 0
G4 1012 80 0
E3 60 480 0
G3 60 480 0
B3 60 480 0
B2 309 480 0
E3 309 480 0
G3 309 480 0
E3 557 960 0
G3 557 960 0
B3 557 960 0
Measure Number: 25
E5 58 80 0
B4 99 80 0
D5 140 80 1
G4 181 80 0
D5 222 80 0
B4 263 80 0
C5 304 80 1
G4 345 80 0
C5 386 80 0
G4 427 80 0
B4 468 80 0
E4 520 80 0
A4 561 80 1
G4 602 80 0
A4 643 80 0
E4 684 80 0
G4 725 80 1
E4 766 80 0
G4 807 80 0
C4 848 80 0
F4 889 80 1
C4 930 80 0
F4 971 80 0
G3 1012 80 0
E1 58 480 0
E2 304 360 0
B2 304 360 0
E2 494 120 0
B2 494 120 0
E2 561 480 0
B2 561 480 0
E2 807 480 0
C3 807 480 0
Measure Number: 26
E4 58 80 0
B3 97 80 0
D4 137 80 1
G3 176 80 0
D4 216 80 0
B3 255 80 0
C4 343 80 1
G3 382 80 0
C4 422 80 0
G3 461 80 0
B3 501 80 0
E3 540 80 0
A3 580 80 1
G3 619 80 0
A3 659 80 0
B2 698 80 0
G3 738 80 1
E3 777 80 0
G3 817 80 0
B2 856 80 0
F3 895 80 1
E3 935 80 0
G3 974 80 0
C3 1014 80 0
E2 58 480 0
B2 58 480 0
E1 343 480 0
B1 579 960 0
rest 480
E1 359 1440 0
Measure Number: 27
B3 58 80 0
F3 96 80 1
A3 135 80 0
C4 173 80 0
B4 243 80 0
F4 282 80 1
A4 320 80 0
C5 359 80 0
B5 397 80 0
F5 435 80 1
A5 474 80 0
C5 522 80 0
A5 560 80 0
E5 598 80 0
G5 637 80 0
C5 675 80 0
A4 713 80 0
E4 752 80 0
G4 790 80 0
C4 829 80 0
A3 900 80 0
E3 938 80 0
G3 977 80 0
C3 1015 80 0
D1 58 480 1
D3 320 360 1
C4 320 360 0
D3 498 120 1
C4 498 120 0
E3 560 480 0
C4 560 480 0
E1 790 480 0
E2 790 480 0
Measure Number: 28
B3 58 80 0
F3 96 80 1
A3 134 80 0
C4 171 80 0
B4 241 80 0
F4 279 80 1
A4 317 80 0
C5 355 80 0
B5 393 80 0
F5 431 80 1
A5 469 80 0
C5 506 80 0
A5 544 80 0
E5 582 80 0
G5 620 80 0
C5 658 80 0
A4 696 80 0
E4 733 80 0
G4 804 80 0
C4 842 80 0
A3 880 80 0
E3 918 80 0
G3 956 80 0
F3 994 80 1
D1 58 480 1
D2 58 480 1
D3 317 160 1
D4 317 160 0
D3 393 240 1
C4 393 240 0
D3 506 80 1
B3 506 80 0
E3 544 480 0
B3 544 480 0
E1 804 480 0
E2 804 480 0
Measure Number: 29
E4 73 80 0
B3 89 80 0
D4 121 80 1
F4 152 80 1
E5 168 80 0
B4 185 80 0
D5 215 80 1
F5 246 80 1
E6 262 80 0
B5 285 80 0
D6 318 80 1
F5 346 80 1
D6 374 80 1
A5 408 80 1
C6 442 80 1
F5 458 80 1
D5 488 80 1
A4 519 80 1
C5 550 80 1
F4 566 80 1
D4 596 80 1
A3 629 80 1
C4 663 80 1
F3 696 80 1
F1 73 480 1
F2 73 480 1
B3 215 160 0
D4 262 160 1
G4 318 160 1
F3 374 480 1
A3 374 480 1
E4 362 480 0
F4 374 480 1
F1 550 480 1
F2 550 480 1
rest 480
F3 215 480 1
rest 960
Measure Number: 30
E4 15 80 0
B3 30 80 0
D4 62 80 1
F4 93 80 1
E5 108 80 0
B4 123 80 0
D5 154 80 1
F5 184 80 1
E6 199 80 0
B5 222 80 0
D6 256 80 1
F5 271 80 1
B6 286 480 0
rest 480
B1 15 480 0
B2 15 480 0
F3 154 160 1
D4 154 160 1
E3 199 160 1
C4 199 160 2
F3 256 160 1
D4 256 160 1
B2 286 480 0
D3 286 480 1
B3 286 480 0
rest 480
Measure Number: 31
C7 68 80 0
G6 109 80 0
B6 150 80 0
E6 190 80 0
A6 231 80 1
G6 271 80 0
A6 312 80 0
E6 353 80 0
G6 393 80 1
E6 434 80 0
G6 475 80 0
B5 525 80 0
F6 566 80 1
B5 607 80 0
F6 647 80 0
G5 688 80 0
E6 728 80 0
B5 769 80 0
D6 810 80 1
G5 850 80 0
D6 891 80 0
G5 931 80 0
C6 972 80 1
E5 1013 80 0
E2 68 480 0
E3 312 360 0
G3 312 360 0
B3 312 360 0
E3 500 120 0
G3 500 120 0
B3 500 120 0
E3 566 480 0
G3 566 480 0
B3 566 480 0
E3 810 480 0
G3 810 480 0
C4 810 480 0
Measure Number: 32
C6 68 80 0
G5 109 80 0
B5 150 80 0
E5 191 80 0
A5 232 80 1
G5 274 80 0
A5 315 80 0
E5 356 80 0
G5 397 80 1
E5 438 80 0
G5 479 80 0
B4 520 80 0
F5 561 80 1
B4 602 80 0
F5 643 80 0
G4 684 80 0
E5 725 80 0
B4 766 80 0
D5 807 80 1
G4 848 80 0
D5 889 80 0
G4 930 80 0
C5 971 80 1
E4 1012 80 0
E3 68 480 0
G3 68 480 0
B3 68 480 0
B2 315 480 0
E3 315 480 0
G3 315 480 0
E3 560 960 0
G3 560 960 0
B3 560 960 0
Measure Number: 33
C5 66 80 0
G4 106 80 0
B4 145 80 0
E4 184 80 0
A4 224 80 1
G4 263 80 0
A4 302 80 0
E4 342 80 0
G4 381 80 1
E4 420 80 0
G4 460 80 0
B3 509 80 0
F4 548 80 1
B3 588 80 0
F4 627 80 0
G3 666 80 0
E4 706 80 0
B3 745 80 0
E4 817 80 -1
F3 857 80 1
D4 896 80 0
G3 935 80 0
C4 975 80 1
F3 1014 80 0
G1 66 480 0
B2 302 360 0
B2 484 120 0
B2 548 480 0
C3 817 480 0
rest 480
D2 302 1440 0
Measure Number: 34
C4 69 80 0
G3 109 80 0
B3 150 80 0
E3 190 80 0
B3 230 80 -1
G3 270 80 0
A3 310 80 0
E3 350 80 0
A3 390 80 -1
E3 430 80 0
G3 470 80 0
B2 510 80 0
F3 550 80 1
F3 590 80 0
G3 631 80 0
B2 671 80 0
G3 711 80 1
F3 751 80 0
A3 791 80 0
D3 831 80 0
A3 871 80 1
G3 911 80 0
B3 951 80 0
F3 991 80 0
B2 69 480 0
G1 310 480 0
D2 550 960 0
D2 69 480 0
G1 326 1440 0
Measure Number: 35
E4 58 80 0
B3 74 80 0
D4 93 80 0
F4 110 80 0
E5 126 80 0
B4 143 80 0
D5 159 80 0
F5 176 80 0
E6 192 80 0
B5 215 80 0
D6 237 80 0
F5 254 80 0
E6 282 80 0
B5 314 80 -1
D6 337 80 0
F5 353 80 0
E5 370 80 0
B4 398 80 -1
D5 415 80 0
F4 431 80 0
E4 448 80 0
B3 478 80 -1
D4 497 80 0
F3 516 80 0
G1 58 480 0
D3 159 160 0
B3 159 160 0
F2 192 160 1
G2 237 160 0
A2 282 480 -1
D3 282 480 0
B3 282 480 -1
G1 415 480 1
Measure Number: 36
E4 16 80 0
A3 33 80 0
D4 51 80 0
F4 68 80 0
E5 85 80 0
A4 101 80 0
D5 118 80 0
F5 135 80 0
E6 151 80 0
A5 174 80 0
D6 196 80 0
F5 225 80 0
E6 254 80 0
G5 286 80 1
D6 305 80 0
F5 322 80 0
E5 339 80 0
G4 369 80 1
D5 386 80 0
F4 402 80 0
E4 419 80 0
G3 452 80 1
D4 470 80 0
F3 489 80 0
A1 16 480 0
F3 118 160 0
D4 118 160 0
G2 151 160 1
A2 196 160 0
B2 254 480 -1
F3 243 480 0
G3 254 480 1
D4 254 480 0
A1 386 480 1
Measure Number: 37
E4 58 80 0
G3 86 80 0
D4 105 80 0
F3 124 80 0
G4 141 80 0
E4 158 80 0
F4 175 80 0
D4 192 80 0
E5 210 80 0
G4 227 80 0
D5 244 80 0
F4 274 80 0
G5 291 80 0
E5 308 80 0
F5 326 80 0
D5 343 80 0
E6 360 80 0
G5 379 80 0
D6 397 80 0
F5 415 80 0
G6 432 80 0
E6 449 80 0
F6 466 80 0
D6 483 80 0
B1 58 480 0
G3 175 360 0
G3 259 120 0
G3 291 480 0
G1 397 480 0
G2 397 480 0
Measure Number: 38
A6 15 80 0
E6 33 80 0
G6 51 80 0
C6 69 80 0
E7 87 80 0
G6 106 80 0
D7 124 80 0
E6 142 80 0
C7 160 80 0
G6 192 80 1
B6 211 80 0
E6 229 80 0
B6 259 80 -1
F6 277 80 0
A6 308 80 -1
D6 336 80 -1
G6 365 80 -1
D6 383 80 -1
F6 401 80 0
A5 429 80 -1
E6 458 80 -1
A5 475 80 -1
D6 504 80 -1
F5 522 80 0
C2 15 480 0
C3 15 480 0
E3 124 160 0
C4 160 160 0
G4 211 160 1
F2 259 480 0
F3 401 160 0
A3 401 160 -1
D4 458 160 -1
A4 504 160 -1
Measure Number: 39
D6 60 80 -1
F5 92 80 1
C6 110 80 0
E5 138 80 0
G5 165 80 0
C5 183 80 0
A5 213 80 -1
E5 231 80 0
F5 262 80 1
C5 279 80 0
G5 297 80 0
E5 315 80 0
A5 343 80 0
B4 370 80 0
F5 401 80 1
F5 427 80 0
G5 445 80 0
B4 463 80 0
B5 480 80 0
F5 498 80 0
E6 527 80 0
G5 545 80 0
D6 574 80 0
F5 592 80 0
G2 60 480 0
G3 213 160 0
C4 213 160 0
E4 262 160 0
G4 297 160 0
G2 343 480 0
G3 480 480 0
D4 480 480 0
F4 469 480 0
G4 480 480 0
Measure Number: 40
D6 25 80 0
G5 43 80 0
C6 62 80 0
E5 78 80 0
A5 94 80 0
E5 110 80 0
G5 126 80 0
C5 142 80 0
F5 158 80 0
C5 174 80 0
E5 190 80 0
G4 206 80 0
A5 222 80 0
E5 238 80 0
G5 254 80 0
C5 270 80 0
F5 286 80 0
C5 302 80 0
E5 318 80 0
G4 334 80 0
A5 350 80 0
E5 366 80 0
G5 382 80 0
C5 398 80 0
C3 25 480 0
G3 25 480 0
E4 25 480 0
rest 480
rest 960
Measure Number: 41
E5 56 480 0
G5 56 480 0
G4 292 360 0
E5 292 360 0
G5 292 360 0
G4 474 120 0
E5 474 120 0
G5 474 120 0
G4 582 480 0
E5 582 480 0
G5 582 480 0
A4 818 480 0
E5 818 480 0
A5 818 480 0
A4 56 80 0
E4 96 80 0
G4 135 80 0
C4 174 80 1
F4 213 80 0
C4 253 80 1
E4 292 80 0
B3 331 80 -1
D4 371 80 0
B3 410 80 -1
C4 449 80 1
G3 498 80 0
C4 582 80 0
G3 621 80 0
B3 661 80 -1
E3 700 80 0
A3 739 80 0
E3 778 80 0
G3 818 80 0
C3 857 80 1
F3 896 80 0
C3 935 80 1
E3 975 80 0
B2 1014 80 -1
Measure Number: 42
G4 58 480 0
E5 58 480 0
G5 58 480 0
G4 301 480 0
C5 301 480 1
E5 301 480 0
G4 544 960 0
E5 544 960 0
G5 544 960 0
D3 58 80 0
B2 98 80 -1
C3 139 80 1
G2 180 80 0
C3 220 80 0
G2 261 80 0
B2 301 80 -1
E2 342 80 0
A2 382 80 0
E2 423 80 0
G2 464 80 0
C2 504 80 1
F2 545 80 0
C2 585 80 1
E2 626 80 0
B1 666 80 -1
D2 707 80 0
B1 747 80 -1
C2 788 80 1
G1 829 80 0
C2 869 80 0
G1 910 80 0
B1 950 80 -1
E1 991 80 0
Measure Number: 43
G5 70 480 0
B5 70 480 -1
B4 305 360 -1
G5 305 360 0
B5 305 360 -1
B4 486 120 -1
G5 486 120 0
B5 486 120 -1
B4 583 480 -1
G5 583 480 0
B5 583 480 -1
C5 818 480 0
G5 818 480 0
C6 818 480 0
C5 70 80 0
G4 109 80 0
B4 148 80 -1
E4 187 80 0
A4 226 80 0
E4 266 80 0
G4 305 80 0
C4 344 80 1
F4 383 80 0
C4 422 80 1
E4 462 80 0
B3 511 80 -1
D4 583 80 0
B3 622 80 -1
C4 661 80 1
G3 700 80 0
C4 740 80 0
G3 779 80 0
B3 818 80 -1
E3 857 80 0
A3 897 80 0
E3 936 80 0
G3 975 80 0
C3 1014 80 1
Measure Number: 44
B4 70 480 -1
G5 70 480 0
B5 70 480 -1
B4 316 480 -1
E5 316 480 0
G5 316 480 0
B4 561 960 -1
G5 561 960 0
B5 561 960 -1
F3 70 80 0
C3 111 80 1
E3 152 80 0
B2 193 80 -1
D3 234 80 0
B2 275 80 -1
C3 316 80 1
G2 357 80 0
C3 398 80 0
G2 439 80 0
B2 480 80 -1
E2 521 80 0
A2 562 80 0
E2 603 80 0
G2 644 80 0
C2 685 80 1
F2 726 80 0
C2 767 80 1
E2 808 80 0
B1 848 80 -1
D2 889 80 0
B1 930 80 -1
C2 971 80 1
G1 1012 80 0
Measure Number: 45
C7 60 80 0
E6 101 80 -1
B6 141 80 -1
D6 182 80 -1
A6 223 80 -1
E6 263 80 -1
G6 304 80 0
D6 344 80 -1
F6 385 80 0
D6 425 80 -1
E6 466 80 -1
G5 516 80 0
F6 557 80 0
C6 597 80 0
E6 638 80 -1
A5 678 80 -1
D6 719 80 -1
A5 760 80 -1
C6 800 80 0
E5 841 80 -1
B5 881 80 -1
E5 922 80 -1
A5 962 80 -1
C5 1013 80 0
E1 60 480 -1
E2 60 480 -1
E4 304 360 -1
E4 491 120 -1
E4 557 480 -1
A4 800 360 -1
C4 987 120 0
rest 960
E3 557 480 -1
C4 557 480 0
rest 480
Measure Number: 46
C6 72 80 0
E5 112 80 -1
B5 153 80 -1
D5 193 80 -1
A5 233 80 0
E5 274 80 -1
B5 314 80 -1
D5 355 80 -1
D6 395 80 -1
E5 436 80 -1
G5 476 80 0
D5 527 80 -1
B5 567 80 -1
E5 608 80 -1
A5 648 80 -1
C5 689 80 0
G5 729 80 0
E5 770 80 -1
A5 810 80 -1
C5 851 80 0
B5 891 80 -1
E5 932 80 -1
A5 972 80 -1
C5 1013 80 0
E4 72 480 -1
B3 314 360 -1
E4 502 120 -1
C4 567 480 0
rest 480
E3 71 960 -1
A2 567 480 -1
E3 567 480 -1
rest 480
Measure Number: 47
G6 69 80 1
B5 110 80 0
F6 150 80 1
A5 190 80 0
E6 230 80 0
B5 270 80 0
D6 310 80 1
A5 351 80 0
C6 391 80 1
A5 431 80 0
B5 471 80 0
F5 521 80 1
E6 561 80 0
G5 602 80 1
D6 642 80 1
E5 682 80 0
C6 722 80 1
G5 762 80 1
B5 802 80 0
E5 842 80 0
A5 883 80 0
E5 923 80 0
G5 963 80 1
B4 1013 80 0
B1 69 480 0
B2 69 480 0
B3 310 360 0
B3 496 120 0
B3 561 480 0
rest 120
rest 960
B2 561 480 0
G3 561 480 1
E4 802 240 0
rest 120
G3 988 120 1
Measure Number: 48
G5 70 80 1
D5 111 80 1
F5 152 80 1
A4 193 80 0
E5 234 80 1
D5 275 80 1
F5 316 80 1
A4 357 80 0
A5 398 80 0
B4 439 80 0
