Measure Number: 1
E3 127 2 -1
C4 127 2 0
G3 184 2 -1
E4 184 2 -1
E3 242 2 -1
C4 242 2 0
C3 299 2 0
A3 299 2 -1
D2 356 2 -1
D3 414 2 -1
A3 414 2 -1
F3 471 2 0
D4 471 2 -1
D3 528 2 -1
A3 528 2 -1
F3 585 2 0
D4 585 2 -1
D3 643 2 -1
A3 643 2 -1
Measure Number: 7
G4 119 2 -1
E5 119 2 -1
G4 170 2 0
E5 170 2 0
A4 222 2 -1
F5 222 2 0
A4 273 2 0
F5 273 2 1
B4 325 2 -1
G5 325 2 0
B4 376 2 0
G5 376 2 1
C5 427 2 0
A5 427 2 0
D5 479 2 -1
B5 479 2 -1
D5 530 2 0
B5 530 2 0
E5 592 2 -1
C6 592 2 0
E5 643 2 0
C6 643 2 1
F5 694 2 0
D6 694 2 0
G2 119 2 -1
G3 170 2 -1
D4 170 2 -1
B3 222 2 -1
E4 222 2 -1
D4 273 2 -1
G4 273 2 -1
B3 325 2 -1
E4 325 2 -1
G3 376 2 -1
D4 376 2 -1
G2 427 2 -1
G3 479 2 -1
E4 479 2 -1
D4 530 2 -1
G4 530 2 -1
E4 592 2 -1
B4 592 2 -1
D4 643 2 -1
G4 643 2 -1
G3 694 2 -1
E4 694 2 -1
Measure Number: 8
G5 27 2 -1
E6 27 2 -1
D6 98 2 -1
B6 98 2 -1
B5 155 2 0
G6 155 2 0
C6 212 2 0
A6 212 2 -1
A5 270 2 0
F6 270 2 0
B5 327 2 -1
G6 327 2 -1
G5 394 2 0
E6 394 2 0
A5 465 2 -1
F6 465 2 0
F5 522 2 0
D6 522 2 0
G5 579 2 -1
E6 579 2 -1
E5 636 2 0
C6 636 2 0
F5 693 2 0
D6 693 2 -1
A2 27 2 -1
A3 98 2 -1
G4 98 2 -1
E4 155 2 -1
A4 155 2 -1
G4 212 2 -1
C5 212 2 0
E4 270 2 -1
A4 270 2 -1
A3 327 2 -1
G4 327 2 -1
D3 394 2 -1
A3 465 2 -1
F4 465 2 0
D4 522 2 -1
A4 522 2 -1
F4 579 2 0
D5 579 2 -1
D4 636 2 -1
A4 636 2 -1
A3 693 2 -1
F4 693 2 0
Measure Number: 9
D5 122 2 -1
B5 122 2 -1
G5 195 2 -1
E6 195 2 -1
E5 253 2 0
C6 253 2 0
F5 312 2 0
D6 312 2 -1
D5 370 2 -1
B5 370 2 -1
F5 429 2 0
D6 429 2 -1
E5 488 2 -1
C6 488 2 0
F5 546 2 0
D6 546 2 -1
E5 605 2 -1
C6 605 2 0
D5 663 2 -1
B5 663 2 -1
C5 722 2 0
A5 722 2 0
E5 781 2 -1
C6 781 2 0
B2 122 2 -1
F3 195 2 0
D4 195 2 -1
B3 253 2 -1
F4 253 2 0
D4 312 2 -1
B4 312 2 -1
B3 370 2 -1
F4 370 2 0
F3 429 2 0
D4 429 2 -1
F2 488 2 0
F3 546 2 0
C4 546 2 0
A3 605 2 0
F4 605 2 0
C4 663 2 0
A4 663 2 0
A3 722 2 0
F4 722 2 0
F3 781 2 0
E4 781 2 -1
Measure Number: 10
D5 16 2 -1
B5 16 2 -1
E5 70 2 -1
C6 70 2 0
D5 125 2 -1
B5 125 2 -1
C5 179 2 0
A5 179 2 -1
B4 233 2 -1
G5 233 2 -1
D5 287 2 -1
B5 287 2 -1
C5 342 2 -1
A5 342 2 -1
D5 396 2 -1
B5 396 2 -1
B4 450 2 -1
G5 450 2 0
C5 505 2 -1
A5 505 2 -1
A4 559 2 -1
F5 559 2 0
C5 613 2 -1
A5 613 2 -1
G2 16 2 -1
D3 70 2 -1
B3 70 2 -1
G3 125 2 -1
D4 125 2 -1
B3 179 2 -1
G4 179 2 -1
G3 233 2 -1
D4 233 2 -1
D3 287 2 -1
B3 287 2 -1
D2 342 2 0
D3 396 2 0
A3 396 2 -1
F3 450 2 0
C4 450 2 -1
A3 505 2 -1
D4 505 2 0
F3 559 2 0
C4 559 2 -1
D3 613 2 0
A3 613 2 -1
Measure Number: 11
B4 130 2 -1
G5 130 2 -1
C5 185 2 0
A5 185 2 -1
B4 241 2 -1
G5 241 2 -1
A4 296 2 -1
F5 296 2 0
G4 351 2 -1
E5 351 2 -1
B4 407 2 -1
G5 407 2 -1
A4 462 2 -1
F5 462 2 0
B4 518 2 -1
G5 518 2 -1
A4 573 2 -1
F5 573 2 0
G4 629 2 -1
E5 629 2 -1
F4 684 2 0
D5 684 2 -1
A4 740 2 -1
F5 740 2 0
E2 130 2 -1
E3 185 2 -1
B3 185 2 -1
G3 241 2 -1
E4 241 2 -1
A2 296 2 -1
C3 351 2 0
A3 351 2 -1
E3 407 2 -1
C4 407 2 0
D2 462 2 -1
D3 518 2 -1
A3 518 2 -1
F3 573 2 0
D4 573 2 -1
B1 629 2 -1
B2 684 2 -1
F3 684 2 0
D3 740 2 -1
B3 740 2 -1
Measure Number: 12
G4 18 2 0
E5 18 2 -1
A4 75 2 -1
F5 75 2 0
G4 133 2 0
E5 133 2 -1
F4 191 2 0
D5 191 2 -1
D4 249 2 -1
B4 249 2 -1
E4 307 2 -1
C5 307 2 0
C4 364 2 0
A4 364 2 -1
D4 422 2 -1
B4 422 2 -1
C4 480 2 0
A4 480 2 -1
D4 538 2 -1
B4 538 2 -1
C4 596 2 0
A4 596 2 -1
E4 653 2 -1
C5 653 2 0
E2 18 2 -1
G2 75 2 0
E3 75 2 -1
B2 133 2 -1
G3 133 2 0
E3 191 2 -1
B3 191 2 -1
B2 249 2 -1
G3 249 2 0
G2 307 2 0
E3 307 2 -1
A1 364 2 -1
rest 2
A2 480 2 -1
A3 480 2 -1
C3 538 2 0
E3 538 2 -1
A2 596 2 -1
A3 596 2 -1
C3 653 2 0
E3 653 2 -1
Measure Number: 13
D4 128 2 -1
B4 128 2 -1
E4 185 2 -1
C5 185 2 0
D4 241 2 -1
B4 241 2 -1
E4 297 2 -1
C5 297 2 0
D4 353 2 -1
B4 353 2 -1
E4 409 2 -1
C5 409 2 0
C4 466 2 0
A4 466 2 -1
D4 522 2 -1
B4 522 2 -1
D4 578 2 0
B4 578 2 0
F4 634 2 0
D5 634 2 -1
E4 691 2 -1
C5 691 2 0
C4 747 2 0
A4 747 2 -1
A2 128 2 -1
G3 128 2 0
D3 173 2 -1
E3 185 2 -1
A2 241 2 -1
G3 241 2 0
D3 285 2 -1
E3 297 2 -1
A2 353 2 -1
G3 353 2 0
D3 398 2 -1
E3 409 2 -1
A2 466 2 -1
A3 466 2 -1
C3 522 2 0
E3 522 2 -1
A2 578 2 -1
A3 578 2 -1
C3 634 2 0
E3 634 2 -1
A2 691 2 -1
A3 691 2 -1
C3 747 2 0
E3 747 2 -1
Measure Number: 14
E4 18 2 -1
C5 18 2 0
D4 75 2 -1
B4 75 2 -1
E4 132 2 -1
C5 132 2 0
D4 189 2 -1
B4 189 2 -1
E4 246 2 -1
C5 246 2 0
D4 303 2 -1
B4 303 2 -1
C4 360 2 0
A4 360 2 -1
D4 418 2 -1
B4 418 2 -1
D4 475 2 0
B4 475 2 0
F4 532 2 0
D5 532 2 -1
E4 589 2 -1
C5 589 2 0
C4 646 2 0
A4 646 2 -1
A2 18 2 -1
G3 18 2 0
D3 63 2 -1
E3 75 2 -1
A2 132 2 -1
G3 132 2 0
D3 177 2 -1
E3 189 2 -1
A2 246 2 -1
G3 246 2 0
D3 291 2 -1
E3 303 2 -1
A2 360 2 -1
A3 360 2 -1
C3 418 2 0
E3 418 2 -1
A2 475 2 -1
A3 475 2 -1
C3 532 2 0
E3 532 2 -1
A2 589 2 -1
A3 589 2 -1
C3 646 2 0
E3 646 2 -1
Measure Number: 15
G4 130 2 -1
E5 130 2 -1
A4 186 2 -1
F5 186 2 -1
G4 242 2 -1
E5 242 2 -1
A4 299 2 -1
F5 299 2 -1
G4 355 2 -1
E5 355 2 -1
A4 411 2 -1
F5 411 2 -1
F4 468 2 -1
D5 468 2 -1
F4 524 2 0
D5 524 2 0
G4 580 2 -1
E5 580 2 -1
B4 637 2 -2
G5 637 2 -1
A4 693 2 -1
F5 693 2 -1
F4 749 2 -1
D5 749 2 -1
A2 130 2 -1
A3 130 2 -1
E3 186 2 -1
G3 186 2 -1
A2 242 2 -1
A3 242 2 -1
E3 299 2 -1
G3 299 2 -1
A2 355 2 -1
A3 355 2 -1
E3 411 2 -1
G3 411 2 -1
A2 468 2 -1
A3 468 2 -1
D3 524 2 -1
F3 524 2 -1
A2 580 2 -1
A3 580 2 -1
D3 637 2 -1
F3 637 2 -1
A2 693 2 -1
A3 693 2 -1
D3 749 2 -1
F3 749 2 -1
Measure Number: 16
A4 19 2 -1
F5 19 2 -1
G4 76 2 -1
E5 76 2 -1
A4 132 2 -1
F5 132 2 -1
G4 189 2 -1
E5 189 2 -1
A4 246 2 -1
F5 246 2 -1
G4 303 2 -1
E5 303 2 -1
F4 360 2 -1
D5 360 2 -1
F4 417 2 0
D5 417 2 0
G4 473 2 -1
E5 473 2 -1
B4 530 2 -2
G5 530 2 -1
A4 587 2 -1
F5 587 2 -1
F4 644 2 -1
D5 644 2 -1
A2 19 2 -1
A3 19 2 -1
E3 76 2 -1
G3 76 2 -1
A2 132 2 -1
A3 132 2 -1
E3 189 2 -1
G3 189 2 -1
A2 246 2 -1
A3 246 2 -1
E3 303 2 -1
G3 303 2 -1
A2 360 2 -1
A3 360 2 -1
D3 417 2 -1
F3 417 2 -1
A2 473 2 -1
A3 473 2 -1
D3 530 2 -1
F3 530 2 -1
A2 587 2 -1
A3 587 2 -1
D3 644 2 -1
F3 644 2 -1
Measure Number: 17
A4 130 2 -1
F5 130 2 -1
G4 187 2 0
E5 187 2 -1
B4 244 2 -1
G5 244 2 0
A4 301 2 -1
F5 301 2 0
C5 358 2 0
A5 358 2 -1
B4 415 2 -1
G5 415 2 0
D5 472 2 -1
B5 472 2 -1
C5 529 2 0
A5 529 2 -1
E5 586 2 -1
C6 586 2 0
D5 643 2 -1
B5 643 2 -1
F5 699 2 0
D6 699 2 -1
E5 756 2 -1
C6 756 2 0
A2 130 2 -1
G3 130 2 0
D3 175 2 -1
E3 187 2 -1
A2 244 2 -1
G3 244 2 0
D3 289 2 -1
E3 301 2 -1
A2 358 2 -1
G3 358 2 0
D3 403 2 -1
E3 415 2 -1
A2 472 2 -1
G3 472 2 0
D3 517 2 -1
E3 529 2 -1
A2 586 2 -1
G3 586 2 0
D3 631 2 -1
E3 643 2 -1
A2 699 2 -1
G3 699 2 0
D3 745 2 -1
E3 756 2 -1
Measure Number: 18
G5 18 2 0
E6 18 2 -1
F5 74 2 0
D6 74 2 -1
A5 130 2 -1
F6 130 2 0
G5 186 2 0
E6 186 2 -1
B5 243 2 -1
G6 243 2 0
A5 299 2 -1
F6 299 2 0
C6 355 2 0
A6 355 2 -1
B5 412 2 -1
G6 412 2 0
D6 468 2 -1
B6 468 2 -1
C6 524 2 0
A6 524 2 -1
E6 580 2 -1
C7 580 2 0
D6 637 2 -1
B6 637 2 -1
A2 18 2 -1
G3 18 2 0
D3 62 2 -1
E3 74 2 -1
A2 130 2 -1
G3 130 2 0
D3 175 2 -1
E3 186 2 -1
A2 243 2 -1
G3 243 2 0
D3 287 2 -1
E3 299 2 -1
A2 355 2 -1
G3 355 2 0
D3 400 2 -1
E3 412 2 -1
A2 468 2 -1
G3 468 2 0
D3 512 2 -1
E3 524 2 -1
A2 580 2 -1
G3 580 2 0
D3 625 2 -1
E3 637 2 -1
Measure Number: 19
C6 122 2 0
A6 122 2 -1
D6 178 2 -1
B6 178 2 -1
B5 255 2 -1
G6 255 2 -1
C6 310 2 0
A6 310 2 -1
A5 366 2 -1
F6 366 2 0
B5 422 2 -1
G6 422 2 -1
G5 478 2 -1
E6 478 2 -1
A5 533 2 -1
F6 533 2 0
F5 589 2 0
D6 589 2 -1
G5 645 2 -1
E6 645 2 -1
E5 701 2 -1
C6 701 2 0
F5 757 2 0
D6 757 2 -1
A2 122 2 -1
A3 122 2 -1
rest 2
G4 255 2 -1
E5 255 2 -1
A4 310 2 -1
F5 310 2 0
F4 366 2 0
D5 366 2 -1
G4 422 2 -1
D5 422 2 -1
E4 478 2 -1
C5 478 2 0
F4 533 2 0
D5 533 2 -1
D4 589 2 -1
B4 589 2 -1
E4 645 2 -1
C5 645 2 0
C4 701 2 0
A4 701 2 -1
D4 757 2 -1
B4 757 2 -1
Measure Number: 20
D5 16 2 -1
B5 16 2 -1
E5 72 2 -1
C6 72 2 0
C5 128 2 0
A5 128 2 -1
D5 184 2 -1
B5 184 2 -1
B4 240 2 -1
G5 240 2 -1
C5 296 2 0
A5 296 2 -1
A4 353 2 -1
F5 353 2 0
B4 409 2 -1
G5 409 2 -1
G4 465 2 -1
E5 465 2 -1
A4 521 2 -1
F5 521 2 0
F4 577 2 0
D5 577 2 -1
A4 633 2 -1
F5 633 2 0
B3 16 2 -1
G4 16 2 -1
C4 72 2 0
A4 72 2 -1
A3 128 2 -1
B3 184 2 -1
G3 240 2 -1
A3 296 2 -1
F3 353 2 0
D4 353 2 -1
G3 409 2 -1
E4 409 2 -1
E3 465 2 -1
C4 465 2 0
F3 521 2 0
D4 521 2 -1
D3 577 2 -1
B3 577 2 -1
F3 633 2 0
D4 633 2 -1
F4 128 2 0
G4 184 2 -1
E4 240 2 -1
F4 296 2 0
Measure Number: 21
G4 119 2 -1
E5 119 2 -1
A4 176 2 -1
F5 176 2 0
G4 234 2 -1
E5 234 2 -1
A4 291 2 -1
F5 291 2 0
G4 348 2 -1
E5 348 2 -1
A4 405 2 -1
F5 405 2 0
F4 463 2 0
D5 463 2 -1
G4 520 2 -1
E5 520 2 -1
G4 577 2 0
E5 577 2 0
B4 635 2 -1
G5 635 2 -1
A4 692 2 -1
F5 692 2 0
F4 749 2 0
D5 749 2 -1
A2 119 2 -1
C3 176 2 0
A3 176 2 -1
E3 234 2 -1
C4 234 2 0
G3 291 2 -1
E4 291 2 -1
E3 348 2 -1
C4 348 2 0
C3 405 2 0
A3 405 2 -1
D2 463 2 -1
D3 520 2 -1
A3 520 2 -1
F3 577 2 0
D4 577 2 -1
D3 635 2 -1
A3 635 2 -1
F3 692 2 0
D4 692 2 -1
D3 749 2 -1
A3 749 2 -1
Measure Number: 22
G4 13 2 -1
F5 13 2 0
G4 70 2 -1
E5 70 2 -1
A4 127 2 -1
F5 127 2 0
G4 184 2 -1
E5 184 2 -1
A4 242 2 -1
F5 242 2 0
G4 299 2 -1
E5 299 2 -1
F4 356 2 0
D5 356 2 -1
G4 414 2 -1
E5 414 2 -1
G4 471 2 0
E5 471 2 0
B4 528 2 -1
G5 528 2 -1
A4 585 2 -1
F5 585 2 0
F4 643 2 0
D5 643 2 -1
A2 13 2 -1
C3 70 2 0
A3 70 2 -1
E3 127 2 -1
C4 127 2 0
G3 184 2 -1
E4 184 2 -1
E3 242 2 -1
C4 242 2 0
C3 299 2 0
A3 299 2 -1
D2 356 2 -1
D3 414 2 -1
A3 414 2 -1
F3 471 2 0
D4 471 2 -1
D3 528 2 -1
A3 528 2 -1
F3 585 2 0
D4 585 2 -1
D3 643 2 -1
A3 643 2 -1
Measure Number: 23
A4 119 2 -1
F5 119 2 0
B4 173 2 -1
G5 173 2 -1
A4 226 2 -1
F5 226 2 0
B4 280 2 -1
G5 280 2 -1
A4 334 2 -1
F5 334 2 0
B4 387 2 -1
G5 387 2 -1
G4 441 2 -1
E5 441 2 -1
A4 495 2 -1
F5 495 2 0
B4 548 2 -1
G5 548 2 -1
C5 602 2 -1
A5 602 2 -1
D5 655 2 -1
B5 655 2 -1
C5 709 2 -1
A5 709 2 -1
B2 119 2 -1
F3 173 2 0
B3 173 2 -1
A3 226 2 -1
D4 226 2 0
B3 280 2 -1
F4 280 2 0
A3 334 2 -1
D4 334 2 0
F3 387 2 0
B3 387 2 -1
E3 441 2 -1
B3 495 2 -1
G3 548 2 -1
E4 548 2 -1
D3 602 2 -1
D4 655 2 -1
A3 709 2 -1
F4 709 2 0
Measure Number: 24
B4 13 2 -1
G5 13 2 -1
C5 73 2 -1
A5 73 2 -1
D5 133 2 -1
B5 133 2 -1
E5 193 2 -1
C6 193 2 0
F5 263 2 0
D6 263 2 -1
E5 323 2 -1
C6 323 2 0
D5 383 2 -1
B5 383 2 -1
E5 443 2 -1
C6 443 2 0
F5 503 2 0
D6 503 2 -1
G5 563 2 0
E6 563 2 -1
A5 624 2 -1
F6 624 2 0
G5 684 2 0
E6 684 2 -1
G3 13 2 -1
D4 73 2 -1
B3 133 2 -1
G4 133 2 -1
F3 193 2 0
F4 263 2 0
C4 323 2 0
A4 323 2 0
B3 383 2 -1
F4 443 2 0
D4 503 2 -1
B4 503 2 -1
B3 563 2 -2
E4 624 2 -1
D4 684 2 -1
G4 684 2 0
Measure Number: 25
A5 122 2 -1
F6 122 2 0
G5 157 2 0
E6 157 2 -1
A5 192 2 -1
F6 192 2 0
G5 227 2 0
E6 227 2 -1
A5 262 2 -1
F6 262 2 0
G5 298 2 0
E6 298 2 -1
A5 333 2 -1
F6 333 2 0
G5 368 2 0
E6 368 2 -1
A5 403 2 -1
F6 403 2 0
G5 470 2 0
E6 470 2 -1
A5 505 2 -1
F6 505 2 0
G5 540 2 0
E6 540 2 -1
E4 122 6 -1
D5 122 6 -1
rest 6
rest 6
B1 470 6 -2
B2 470 6 -2
Measure Number: 26
A5 16 2 -1
F6 16 2 0
G5 52 2 -1
E6 52 2 -1
A5 88 2 -1
F6 88 2 0
G5 139 2 -1
E6 139 2 -1
A5 174 2 -1
F6 174 2 0
G5 210 2 -1
E6 210 2 -1
A5 246 2 -1
F6 246 2 0
G5 282 2 -1
E6 282 2 -1
A5 318 2 -1
F6 318 2 0
G5 354 2 -1
E6 354 2 -1
A5 390 2 -1
F6 390 2 0
G5 426 2 -1
E6 426 2 -1
A1 16 6 -1
A2 16 6 -1
G4 139 2 -1
B4 139 2 -1
C4 174 2 0
A4 174 2 -1
G4 210 2 -1
B4 210 2 -1
C4 246 2 0
A4 246 2 -1
G4 282 2 -1
B4 282 2 -1
C4 318 2 0
A4 318 2 -1
G4 354 2 -1
B4 354 2 -1
C4 390 2 0
A4 390 2 -1
E4 426 2 -1
C5 426 2 0
Measure Number: 27
G5 16 2 -1
E6 16 2 -1
B5 52 2 -1
G6 52 2 -1
A5 97 2 -1
F6 97 2 0
G5 139 2 -1
E6 139 2 -1
F5 174 2 0
D6 174 2 -1
D5 210 2 -1
B5 210 2 -1
C5 245 2 0
A5 245 2 -1
E5 281 2 -1
C6 281 2 0
D5 325 2 -1
B5 325 2 -1
C5 361 2 0
A5 361 2 -1
B4 396 2 -1
G5 396 2 -1
G4 432 2 -1
E5 432 2 -1
G4 16 3 -1
E5 16 3 -1
rest 3
A2 139 2 -1
C3 174 2 0
A3 174 2 -1
E3 210 2 -1
C4 210 2 0
G3 245 3 -1
E4 245 3 -1
rest 3
rest 6
Measure Number: 28
F4 122 2 0
D5 122 2 -1
rest 2
F5 254 2 0
D6 254 2 -1
G5 313 2 -1
E6 313 2 -1
F5 372 2 0
D6 372 2 -1
D5 431 2 -1
B5 431 2 -1
E5 500 2 -1
C6 500 2 -1
F5 573 2 0
D6 573 2 -1
E5 632 2 -1
C6 632 2 -1
F5 691 2 0
D6 691 2 -1
E5 750 2 -1
C6 750 2 -1
F5 809 2 0
D6 809 2 -1
D2 122 2 -1
A3 195 2 -1
F4 195 2 0
D4 254 2 -1
A4 254 2 -1
F4 313 2 0
D5 313 2 -1
D4 372 2 -1
A4 372 2 -1
A3 431 2 -1
F4 431 2 0
D3 500 2 -1
A3 573 2 -1
F4 573 2 0
D4 632 2 -1
A4 632 2 -1
F4 691 2 0
C5 691 2 -1
D4 750 2 -1
A4 750 2 -1
A3 809 2 -1
F4 809 2 0
Measure Number: 29
E5 22 2 -1
C6 22 2 -1
F5 73 2 0
D6 73 2 -1
E5 124 2 -1
C6 124 2 -1
F5 175 2 0
D6 175 2 -1
E5 226 2 -1
C6 226 2 -1
C5 277 2 -1
A5 277 2 -1
D5 328 2 -1
B5 328 2 -1
B4 379 2 -1
G5 379 2 -1
D5 429 2 -1
B5 429 2 -1
C5 480 2 0
A5 480 2 -1
G4 531 2 -1
E5 531 2 -1
A4 582 2 -1
F5 582 2 0
D2 22 2 -1
F3 73 2 0
D4 73 2 -1
A3 124 2 -1
F4 124 2 0
D4 175 2 -1
A4 175 2 -1
A3 226 2 -1
F4 226 2 0
F3 277 2 0
D4 277 2 -1
G2 328 2 -1
G3 379 2 -1
D4 379 2 -1
B3 429 2 -1
G4 429 2 -1
A2 480 2 -1
C3 531 2 0
A3 531 2 -1
E3 582 2 -1
C4 582 2 0
Measure Number: 30
F4 122 2 0
D5 122 2 -1
G4 178 2 -1
E5 178 2 -1
F4 233 2 0
D5 233 2 -1
G4 289 2 -1
E5 289 2 -1
F4 344 2 0
D5 344 2 -1
D4 400 2 -1
B4 400 2 -1
E4 455 2 -1
C5 455 2 -1
F4 511 2 0
D5 511 2 -1
E4 566 2 -1
C5 566 2 -1
F4 622 2 0
D5 622 2 -1
E4 677 2 -1
C5 677 2 -1
F4 733 2 0
D5 733 2 -1
D2 122 2 -1
A2 178 2 -1
F3 178 2 0
D3 233 2 -1
A3 233 2 -1
F3 289 2 0
D4 289 2 -1
D3 344 2 -1
A3 344 2 -1
A2 400 2 -1
F3 400 2 0
D2 455 2 -1
A2 511 2 -1
F3 511 2 0
D3 566 2 -1
A3 566 2 -1
F3 622 2 0
C4 622 2 -1
D3 677 2 -1
A3 677 2 -1
A2 733 2 -1
F3 733 2 0
Measure Number: 31
E4 19 2 -1
C5 19 2 -1
F4 77 2 0
D5 77 2 -1
E4 135 2 -1
C5 135 2 -1
F4 194 2 0
D5 194 2 -1
E4 252 2 -1
C5 252 2 -1
C4 310 2 -1
A4 310 2 -1
D4 368 2 -1
B4 368 2 -1
B3 427 2 -1
G4 427 2 -1
D4 485 2 -1
B4 485 2 -1
C4 543 2 0
A4 543 2 -1
G3 602 2 -1
E4 602 2 -1
A3 660 2 -1
F4 660 2 0
D2 19 2 -1
F2 77 2 0
D3 77 2 -1
A2 135 2 -1
F3 135 2 0
D3 194 2 -1
A3 194 2 -1
A2 252 2 -1
F3 252 2 0
F2 310 2 0
D3 310 2 -1
G1 368 2 -1
D3 427 2 -1
B2 485 2 -1
G3 485 2 -1
A1 543 2 -1
A2 602 2 -1
E2 660 2 -1
C3 660 2 0
Measure Number: 32
D4 122 2 -1
D4 178 2 0
E4 247 2 -1
E4 303 2 0
F4 359 2 0
F4 414 2 1
G4 470 2 0
C4 525 2 0
A4 525 2 -1
C4 581 2 1
A4 581 2 0
D4 636 2 0
B4 636 2 -1
D4 692 2 1
B4 692 2 0
E4 747 2 0
C5 747 2 0
F3 122 2 0
F3 178 2 1
