Measure Number: 1
A3 57 4 1
B2 96 4 0
B3 96 4 0
A2 136 4 1
A3 136 4 1
A2 175 4 0
A3 175 4 0
G2 214 4 1
G3 214 4 1
A2 254 4 0
A3 254 4 0
G2 293 4 1
G3 293 4 1
A2 332 4 0
A3 332 4 0
G2 371 4 1
G3 371 4 1
G2 411 4 0
G3 411 4 0
F2 450 4 1
F3 450 4 1
D3 20 24 0
D3 258 24 0
Measure Number: 6
G4 91 4 0
G5 91 4 0
F4 130 4 1
F5 130 4 1
G4 170 4 0
G5 170 4 0
F4 209 4 1
F5 209 4 1
F4 249 4 0
F5 249 4 0
E4 289 4 0
E5 289 4 0
D4 335 4 1
D5 335 4 1
D4 374 4 0
D5 374 4 0
C4 414 4 1
C5 414 4 1
B3 454 12 0
F4 454 12 1
B4 454 12 0
B4 95 12 0
B4 214 12 0
F4 339 12 1
G2 91 4 0
G3 91 4 0
F2 130 4 1
F3 130 4 1
G2 170 4 0
G3 170 4 0
F2 209 4 1
F3 209 4 1
F2 249 4 0
F3 249 4 0
E2 289 4 0
E3 289 4 0
D2 335 4 1
D3 335 4 1
D2 374 4 0
D3 374 4 0
C2 414 4 1
C3 414 4 1
B1 454 12 0
F2 454 12 1
B2 454 12 0
B2 95 12 0
B2 214 12 0
F2 339 12 1
Measure Number: 7
B3 17 4 0
B4 17 4 0
A3 54 4 1
A4 54 4 1
B3 93 4 0
B4 93 4 0
C4 132 4 1
C5 132 4 1
D4 172 4 0
D5 172 4 0
E4 211 4 0
E5 211 4 0
D4 255 4 0
D5 255 4 0
C4 290 4 1
C5 290 4 1
B3 329 4 0
B4 329 4 0
A3 369 4 1
A4 369 4 1
B3 408 4 0
B4 408 4 0
C4 447 4 1
C5 447 4 1
G4 13 24 0
F4 250 12 1
rest 12
B1 17 4 0
B2 17 4 0
A1 54 4 1
A2 54 4 1
B1 93 4 0
B2 93 4 0
C2 132 4 1
C3 132 4 1
D2 172 4 0
D3 172 4 0
E2 211 4 0
E3 211 4 0
D2 255 4 0
D3 255 4 0
C2 290 4 1
C3 290 4 1
B1 329 4 0
B2 329 4 0
A1 369 4 1
A2 369 4 1
B1 408 4 0
B2 408 4 0
C2 447 4 1
C3 447 4 1
G2 13 24 0
F2 250 12 1
rest 12
Measure Number: 8
B3 17 4 0
B4 17 4 0
A3 54 4 1
A4 54 4 1
B3 93 4 0
B4 93 4 0
C4 132 4 1
C5 132 4 1
D4 172 4 0
D5 172 4 0
E4 211 4 0
E5 211 4 0
D4 255 4 0
D5 255 4 0
C4 290 4 1
C5 290 4 1
B3 329 4 0
B4 329 4 0
A3 369 4 1
A4 369 4 1
B3 408 4 0
B4 408 4 0
C4 447 4 1
C5 447 4 1
G4 13 24 0
F4 250 12 1
rest 12
B1 17 4 0
B2 17 4 0
A1 54 4 1
A2 54 4 1
B1 93 4 0
B2 93 4 0
C2 132 4 1
C3 132 4 1
D2 172 4 0
D3 172 4 0
E2 211 4 0
E3 211 4 0
D2 255 4 0
D3 255 4 0
C2 290 4 1
C3 290 4 1
B1 329 4 0
B2 329 4 0
A1 369 4 1
A2 369 4 1
B1 408 4 0
B2 408 4 0
C2 447 4 1
C3 447 4 1
G2 13 24 0
F2 250 12 1
rest 12
Measure Number: 9
D4 105 4 0
D5 105 4 0
C4 136 4 1
C5 136 4 1
D4 171 4 0
D5 171 4 0
E4 206 4 0
E5 206 4 0
F4 241 4 0
F5 241 4 0
G4 276 4 0
G5 276 4 0
F4 315 4 0
F5 315 4 0
E4 345 4 0
E5 345 4 0
D4 380 4 0
D5 380 4 0
C4 415 4 1
C5 415 4 1
D4 450 4 0
D5 450 4 0
E4 485 4 0
E5 485 4 0
B4 101 24 -1
A4 311 12 0
rest 12
D2 105 4 0
D3 105 4 0
C2 136 4 1
C3 136 4 1
D2 171 4 0
D3 171 4 0
E2 206 4 0
E3 206 4 0
F2 241 4 0
F3 241 4 0
G2 276 4 0
G3 276 4 0
F2 315 4 0
F3 315 4 0
E2 345 4 0
E3 345 4 0
D2 380 4 0
D3 380 4 0
C2 415 4 1
C3 415 4 1
D2 450 4 0
D3 450 4 0
E2 485 4 0
E3 485 4 0
B2 101 24 -1
A2 311 12 0
rest 12
Measure Number: 10
D4 23 4 0
D5 23 4 0
C4 54 4 1
C5 54 4 1
D4 89 4 0
D5 89 4 0
E4 123 4 0
E5 123 4 0
F4 158 4 0
F5 158 4 0
G4 193 4 0
G5 193 4 0
F4 232 4 0
F5 232 4 0
E4 263 4 0
E5 263 4 0
D4 298 4 0
D5 298 4 0
C4 333 4 1
C5 333 4 1
D4 368 4 0
D5 368 4 0
E4 403 4 0
E5 403 4 0
B4 19 24 -1
A4 228 12 0
rest 12
D2 23 4 0
D3 23 4 0
C2 54 4 1
C3 54 4 1
D2 89 4 0
D3 89 4 0
E2 123 4 0
E3 123 4 0
F2 158 4 0
F3 158 4 0
G2 193 4 0
G3 193 4 0
F2 232 4 0
F3 232 4 0
E2 263 4 0
E3 263 4 0
D2 298 4 0
D3 298 4 0
C2 333 4 1
C3 333 4 1
D2 368 4 0
D3 368 4 0
E2 403 4 0
E3 403 4 0
B2 19 24 -1
A2 228 12 0
rest 12
Measure Number: 11
E4 35 4 0
E5 35 4 0
D4 73 4 1
D5 73 4 1
E4 115 4 0
E5 115 4 0
E4 158 4 1
E5 158 4 1
F4 200 4 1
F5 200 4 1
G4 242 4 0
G5 242 4 0
F4 297 4 1
F5 297 4 1
E4 335 4 1
E5 335 4 1
F4 378 4 1
F5 378 4 1
G4 420 4 0
G5 420 4 0
G4 462 4 1
G5 462 4 1
A4 505 4 0
A5 505 4 0
B4 19 12 -1
C5 31 12 1
C5 281 12 0
D5 293 12 1
G2 31 4 0
G3 31 4 0
F2 73 4 1
F3 73 4 1
G2 115 4 0
G3 115 4 0
G2 158 4 1
G3 158 4 1
A2 200 4 0
A3 200 4 0
B2 242 4 -1
B3 242 4 -1
A2 293 4 0
A3 293 4 0
G2 335 4 1
G3 335 4 1
A2 378 4 0
A3 378 4 0
A2 420 4 1
A3 420 4 1
B2 462 4 0
B3 462 4 0
C3 505 4 0
C4 505 4 0
Measure Number: 12
A4 139 4 1
A5 139 4 1
B4 185 4 0
B5 185 4 0
C5 245 4 0
C6 245 4 0
C5 310 4 1
C6 310 4 1
D5 366 4 0
D6 366 4 0
D5 427 4 1
D6 427 4 1
E5 505 4 0
E6 505 4 0
E5 561 4 1
E6 561 4 1
F5 621 4 1
F6 621 4 1
G5 686 4 0
G6 686 4 0
G5 742 4 0
G6 742 4 0
F5 803 4 1
F6 803 4 1
E5 124 12 0
G5 124 12 0
G5 294 12 0
A5 306 12 1
B5 489 12 -1
C6 501 12 1
C6 682 12 1
E6 682 12 0
C3 124 4 1
C4 124 4 1
D3 185 4 0
D4 185 4 0
D3 245 4 1
D4 245 4 1
E3 306 4 0
E4 306 4 0
E3 366 4 1
E4 366 4 1
F3 427 4 1
F4 427 4 1
G3 501 4 0
G4 501 4 0
G3 561 4 1
G4 561 4 1
A3 621 4 0
A4 621 4 0
A3 682 4 1
A4 682 4 1
B3 742 4 0
B4 742 4 0
C4 803 4 1
C5 803 4 1
Measure Number: 13
B5 17 4 0
B6 17 4 0
A5 65 4 1
A6 65 4 1
B5 117 4 0
B6 117 4 0
A5 169 4 1
A6 169 4 1
A5 221 4 0
A6 221 4 0
G5 273 4 1
G6 273 4 1
A5 329 4 0
A6 329 4 0
G5 378 4 1
G6 378 4 1
A5 430 4 0
A6 430 4 0
G5 482 4 1
G6 482 4 1
G5 534 4 0
G6 534 4 0
F5 586 4 1
F6 586 4 1
D6 13 24 0
D6 325 24 0
B3 17 4 0
B4 17 4 0
A3 65 4 1
A4 65 4 1
B3 117 4 0
B4 117 4 0
A3 169 4 1
A4 169 4 1
A3 221 4 0
A4 221 4 0
G3 273 4 1
G4 273 4 1
A3 329 4 0
A4 329 4 0
G3 378 4 1
G4 378 4 1
A3 430 4 0
A4 430 4 0
G3 482 4 1
G4 482 4 1
G3 534 4 0
G4 534 4 0
F3 586 4 1
F4 586 4 1
D4 13 24 0
D4 325 24 0
Measure Number: 14
G5 94 4 0
G6 94 4 0
F5 135 4 1
F6 135 4 1
G5 177 4 0
G6 177 4 0
F5 218 4 1
F6 218 4 1
F5 259 4 0
F6 259 4 0
E5 300 4 0
E6 300 4 0
D5 346 4 1
D6 346 4 1
D5 388 4 0
D6 388 4 0
C5 429 4 1
C6 429 4 1
B4 470 12 0
F5 470 12 1
B5 470 12 0
B5 98 12 0
B5 222 12 0
F5 351 12 1
G3 94 4 0
G4 94 4 0
F3 135 4 1
F4 135 4 1
G3 177 4 0
G4 177 4 0
F3 218 4 1
F4 218 4 1
F3 259 4 0
F4 259 4 0
E3 300 4 0
E4 300 4 0
D3 346 4 1
D4 346 4 1
D3 388 4 0
D4 388 4 0
C3 429 4 1
C4 429 4 1
B2 470 12 0
F3 470 12 1
B3 470 12 0
B3 98 12 0
B3 222 12 0
F3 351 12 1
Measure Number: 15
B4 16 4 0
B5 16 4 0
A4 57 4 1
A5 57 4 1
B4 95 4 0
B5 95 4 0
C5 133 4 1
C6 133 4 1
D5 172 4 0
D6 172 4 0
E5 210 4 0
E6 210 4 0
D5 248 4 0
D6 248 4 0
C5 286 4 1
C6 286 4 1
B4 324 4 0
B5 324 4 0
A4 362 4 1
A5 362 4 1
B4 400 4 0
B5 400 4 0
C5 439 4 1
C6 439 4 1
G5 20 24 0
F5 252 12 1
rest 12
B2 16 4 0
B3 16 4 0
A2 57 4 1
A3 57 4 1
B2 95 4 0
B3 95 4 0
C3 133 4 1
C4 133 4 1
D3 172 4 0
D4 172 4 0
E3 210 4 0
E4 210 4 0
D3 248 4 0
D4 248 4 0
C3 286 4 1
C4 286 4 1
B2 324 4 0
B3 324 4 0
A2 362 4 1
A3 362 4 1
B2 400 4 0
B3 400 4 0
C3 439 4 1
C4 439 4 1
G3 20 24 0
F3 252 12 1
rest 12
Measure Number: 16
B4 16 4 0
B5 16 4 0
A4 57 4 1
A5 57 4 1
B4 95 4 0
B5 95 4 0
C5 133 4 1
C6 133 4 1
D5 172 4 0
D6 172 4 0
E5 210 4 0
E6 210 4 0
D5 248 4 0
D6 248 4 0
C5 286 4 1
C6 286 4 1
B4 324 4 0
B5 324 4 0
A4 362 4 1
A5 362 4 1
B4 400 4 0
B5 400 4 0
C5 439 4 1
C6 439 4 1
G5 20 24 0
F5 252 12 1
rest 12
B2 16 4 0
B3 16 4 0
A2 57 4 1
A3 57 4 1
B2 95 4 0
B3 95 4 0
C3 133 4 1
C4 133 4 1
D3 172 4 0
D4 172 4 0
E3 210 4 0
E4 210 4 0
D3 248 4 0
D4 248 4 0
C3 286 4 1
C4 286 4 1
B2 324 4 0
B3 324 4 0
A2 362 4 1
A3 362 4 1
B2 400 4 0
B3 400 4 0
C3 439 4 1
C4 439 4 1
G3 20 24 0
F3 252 12 1
rest 12
Measure Number: 17
B4 100 4 0
B5 100 4 0
A4 153 4 1
A5 153 4 1
B4 191 4 0
B5 191 4 0
C5 228 4 0
C6 228 4 0
C5 266 4 1
C6 266 4 1
D5 303 4 0
D6 303 4 0
C5 341 4 1
C6 341 4 1
C5 391 4 0
C6 391 4 0
B4 429 4 0
B5 429 4 0
A4 466 4 1
A5 466 4 1
B4 504 4 0
B5 504 4 0
C5 541 4 1
C6 541 4 1
F5 104 24 0
G5 116 24 0
F5 345 12 0
G5 357 12 0
F5 470 12 0
G5 482 12 0
B2 100 4 0
B3 100 4 0
A2 153 4 1
A3 153 4 1
B2 191 4 0
B3 191 4 0
C3 228 4 0
C4 228 4 0
C3 266 4 1
C4 266 4 1
D3 303 4 0
D4 303 4 0
C3 341 4 1
C4 341 4 1
C3 391 4 0
C4 391 4 0
B2 429 4 0
B3 429 4 0
A2 466 4 1
A3 466 4 1
B2 504 4 0
B3 504 4 0
C3 541 4 1
C4 541 4 1
F3 104 24 0
G3 116 24 0
F3 345 12 0
G3 357 12 0
F3 470 12 0
G3 482 12 0
Measure Number: 18
B4 15 4 0
B5 15 4 0
A4 68 4 1
A5 68 4 1
B4 107 4 0
B5 107 4 0
C5 146 4 0
F5 134 4 0
G5 146 4 0
C6 146 4 0
C5 185 4 1
C6 185 4 1
D5 223 4 0
F5 211 4 0
G5 223 4 0
D6 223 4 0
C5 261 4 1
C6 261 4 1
C5 311 4 0
C6 311 4 0
B4 349 4 0
B5 349 4 0
A4 388 4 1
A5 388 4 1
B4 426 4 0
B5 426 4 0
E4 479 4 1
B4 467 4 0
C5 479 4 1
E5 479 4 1
F5 19 12 0
G5 31 12 0
F5 265 12 0
G5 277 12 0
B2 15 4 0
B3 15 4 0
A2 68 4 1
A3 68 4 1
B2 107 4 0
B3 107 4 0
C3 146 4 0
F3 134 4 0
G3 146 4 0
C4 146 4 0
C3 185 4 1
C4 185 4 1
D3 223 4 0
F3 211 4 0
G3 223 4 0
D4 223 4 0
C3 261 4 1
C4 261 4 1
C3 311 4 0
C4 311 4 0
B2 349 4 0
B3 349 4 0
A2 388 4 1
A3 388 4 1
B2 426 4 0
B3 426 4 0
G2 479 4 0
B2 467 4 0
C3 479 4 1
G3 479 4 0
F3 19 12 0
G3 31 12 0
F3 265 12 0
G3 277 12 0
Measure Number: 19
F4 20 4 1
F5 20 4 1
G4 74 4 0
G5 74 4 0
F4 103 4 1
F5 103 4 1
E4 132 4 1
E5 132 4 1
F4 162 4 1
F5 162 4 1
G4 191 4 0
G5 191 4 0
F4 220 4 1
F5 220 4 1
E4 255 4 1
E5 255 4 1
F4 285 4 1
F5 285 4 1
G4 314 4 0
G5 314 4 0
F4 349 4 1
F5 349 4 1
E4 378 4 1
E5 378 4 1
B4 25 24 0
C5 36 24 1
B4 224 12 0
C5 236 12 1
B4 318 12 0
C5 330 12 1
F2 20 4 1
F3 20 4 1
E2 74 4 1
E3 74 4 1
F2 103 4 1
F3 103 4 1
G2 132 4 0
G3 132 4 0
F2 162 4 1
F3 162 4 1
E2 191 4 1
E3 191 4 1
F2 220 4 1
F3 220 4 1
G2 255 4 0
G3 255 4 0
F2 285 4 1
F3 285 4 1
E2 314 4 1
E3 314 4 1
F2 349 4 1
F3 349 4 1
G2 378 4 0
G3 378 4 0
B2 25 24 0
C3 36 24 1
B2 224 12 0
C3 236 12 1
B2 318 12 0
C3 330 12 1
Measure Number: 20
F4 91 4 1
F5 91 4 1
G4 125 4 0
G5 125 4 0
F4 159 4 1
F5 159 4 1
E4 194 4 1
E5 194 4 1
F4 228 4 1
F5 228 4 1
G4 263 4 0
G5 263 4 0
F4 297 4 1
F5 297 4 1
E4 331 4 1
E5 331 4 1
F4 366 4 1
F5 366 4 1
G4 400 4 0
G5 400 4 0
F4 435 4 1
F5 435 4 1
G4 469 4 0
G5 469 4 0
F2 91 4 1
F3 91 4 1
B2 125 4 0
B3 125 4 0
A2 159 4 1
A3 159 4 1
A2 194 4 0
A3 194 4 0
A2 228 4 1
A3 228 4 1
B2 263 4 0
B3 263 4 0
B2 297 4 1
B3 297 4 1
C3 331 4 1
C4 331 4 1
D3 366 4 0
D4 366 4 0
D3 400 4 1
D4 400 4 1
E3 435 4 0
E4 435 4 0
E3 469 4 -1
E4 469 4 -1
Measure Number: 21
F4 21 4 1
F5 21 4 1
G4 60 4 0
G5 60 4 0
A4 99 4 -1
A5 99 4 -1
G4 138 4 0
G5 138 4 0
G4 176 4 1
G5 176 4 1
A4 215 4 0
A5 215 4 0
G4 254 4 1
G5 254 4 1
A4 293 4 0
A5 293 4 0
B4 332 4 -1
B5 332 4 -1
A4 371 4 0
A5 371 4 0
A4 410 4 1
A5 410 4 1
B4 448 4 0
B5 448 4 0
E3 21 4 0
E4 21 4 0
E3 60 4 -1
E4 60 4 -1
D3 99 4 0
D4 99 4 0
E3 138 4 -1
E4 138 4 -1
D3 176 4 0
D4 176 4 0
C3 215 4 1
C4 215 4 1
D3 254 4 0
D4 254 4 0
C3 293 4 1
C4 293 4 1
C3 332 4 0
C4 332 4 0
C3 371 4 1
C4 371 4 1
C3 410 4 0
C4 410 4 0
B2 448 4 0
B3 448 4 0
Measure Number: 22
A4 24 4 1
A5 24 4 1
B4 65 4 0
B5 65 4 0
C5 106 4 0
C6 106 4 0
C5 146 4 1
C6 146 4 1
D5 187 4 0
D6 187 4 0
E5 228 4 -1
E6 228 4 -1
E5 269 4 0
E6 269 4 0
F5 310 4 0
F6 310 4 0
F5 350 4 1
F6 350 4 1
G5 391 4 0
G6 391 4 0
G5 432 4 1
G6 432 4 1
A5 473 4 1
A6 473 4 1
C3 24 4 0
C4 24 4 0
B2 65 4 0
B3 65 4 0
B2 106 4 -1
B3 106 4 -1
A2 146 4 0
A3 146 4 0
A2 187 4 -1
A3 187 4 -1
G2 228 4 0
G3 228 4 0
G2 269 4 -1
G3 269 4 -1
F2 310 4 0
F3 310 4 0
E2 350 4 0
E3 350 4 0
E2 391 4 -1
E3 391 4 -1
D2 432 4 0
D3 432 4 0
C2 473 4 1
C3 473 4 1
Measure Number: 23
B5 124 4 0
D6 124 4 0
F6 112 4 0
G6 124 4 1
B6 124 4 0
B5 199 4 0
B6 199 4 0
C6 237 4 0
C7 237 4 0
C6 275 4 1
C7 275 4 1
D6 313 4 0
D7 313 4 0
B5 351 4 0
B6 351 4 0
A5 389 4 -1
A6 389 4 -1
F5 427 4 0
F6 427 4 0
F5 465 4 1
F6 465 4 1
G5 503 4 0
G6 503 4 0
A5 541 4 -1
A6 541 4 -1
F5 579 4 0
F6 579 4 0
B1 124 4 0
F2 124 4 0
G2 136 4 1
B2 124 4 0
G4 199 4 1
G5 199 4 1
G4 237 4 0
G5 237 4 0
F4 275 4 1
F5 275 4 1
E4 313 4 1
E5 313 4 1
G4 351 4 1
G5 351 4 1
F4 389 4 0
F5 389 4 0
D4 427 4 0
D5 427 4 0
C4 465 4 1
C5 465 4 1
C4 503 4 0
C5 503 4 0
B3 541 4 0
B4 541 4 0
D4 579 4 0
D5 579 4 0
Measure Number: 24
D5 16 4 0
D6 16 4 0
B4 57 4 0
B5 57 4 0
C5 97 4 0
C6 97 4 0
C5 138 4 1
C6 138 4 1
D5 179 4 0
D6 179 4 0
B4 220 4 0
B5 220 4 0
G4 285 4 0
G5 285 4 0
A4 325 4 -1
A5 325 4 -1
F4 366 4 0
F5 366 4 0
C4 407 4 1
C5 407 4 1
D4 447 4 0
D5 447 4 0
B3 488 4 0
B4 488 4 0
B3 16 4 0
B4 16 4 0
G3 57 4 1
G4 57 4 1
G3 97 4 0
G4 97 4 0
F3 138 4 1
F4 138 4 1
E3 179 4 1
E4 179 4 1
G3 220 4 1
G4 220 4 1
C3 285 4 0
C4 285 4 0
B2 325 4 0
B3 325 4 0
D3 366 4 0
D4 366 4 0
F2 407 4 2
F3 407 4 2
E2 447 4 1
E3 447 4 1
G2 488 4 1
G3 488 4 1
Measure Number: 25
B3 16 4 0
B4 16 4 0
F4 44 4 1
A4 77 4 1
C4 105 4 1
C5 105 4 1
A4 133 4 1
D4 162 4 0
D5 162 4 0
A4 190 4 1
B4 218 4 0
E4 246 4 0
E5 246 4 0
C4 274 4 1
C5 274 4 1
D4 302 4 0
D5 302 4 0
G4 331 4 0
G5 331 4 0
F3 44 4 1
A3 77 4 1
A3 133 4 1
A3 190 4 1
B3 218 4 0
F1 16 8 1
F2 16 8 1
A1 77 4 1
A2 77 4 1
C2 105 4 1
C3 105 4 1
A1 133 4 1
A2 133 4 1
D2 162 4 0
D3 162 4 0
A1 190 4 1
A2 190 4 1
B1 218 4 0
B2 218 4 0
E2 246 4 0
E3 246 4 0
C2 274 4 1
C3 274 4 1
D2 302 4 0
D3 302 4 0
G2 331 4 0
G3 331 4 0
Measure Number: 26
E4 106 4 1
E5 106 4 1
F4 147 4 1
F5 147 4 1
A4 188 4 1
A5 188 4 1
C5 229 4 1
C6 229 4 1
A4 270 4 1
A5 270 4 1
D5 311 4 0
D6 311 4 0
A4 352 4 1
A5 352 4 1
B4 393 4 0
B5 393 4 0
E5 434 4 0
E6 434 4 0
C5 475 4 1
C6 475 4 1
D5 516 4 0
D6 516 4 0
G5 557 4 0
G6 557 4 0
E2 106 4 1
E3 106 4 1
F2 147 4 1
F3 147 4 1
A2 188 4 1
A3 188 4 1
C3 229 4 1
C4 229 4 1
A2 270 4 1
A3 270 4 1
D3 311 4 0
D4 311 4 0
A2 352 4 1
A3 352 4 1
B2 393 4 0
B3 393 4 0
E3 434 4 0
E4 434 4 0
C3 475 4 1
C4 475 4 1
D3 516 4 0
D4 516 4 0
G3 557 4 0
G4 557 4 0
Measure Number: 27
E5 24 4 1
E6 24 4 1
F5 73 4 1
F6 73 4 1
A5 122 4 1
A6 122 4 1
C6 185 4 1
C7 185 4 1
A5 234 4 1
A6 234 4 1
D6 283 4 0
D7 283 4 0
A3 334 24 2
C4 334 24 2
F4 334 24 2
A4 334 24 2
E3 24 4 1
E4 24 4 1
F3 73 4 1
F4 73 4 1
A3 122 4 1
A4 122 4 1
C4 185 4 1
C5 185 4 1
A3 234 4 1
A4 234 4 1
D4 283 4 0
D5 283 4 0
E1 334 24 1
E2 334 24 1
Measure Number: 28
B3 31 4 1
F4 31 4 2
B4 31 4 1
D4 75 4 1
G4 75 4 2
C4 119 4 1
A4 119 4 1
C4 163 6 1
E4 163 6 0
F4 175 6 1
rest 6
rest 12
A3 119 4 1
F3 163 6 1
D1 31 4 2
D2 31 4 2
E1 75 4 1
E2 75 4 1
F1 119 4 1
F2 119 4 1
A1 163 6 1
A2 163 6 1
rest 6
rest 12
Measure Number: 29
E5 143 36 0
E4 143 36 0
Measure Number: 30
E5 16 12 0
F5 94 12 1
C5 173 12 1
E4 16 12 0
F4 94 12 1
C4 173 12 1
Measure Number: 31
D4 13 6 1
D5 13 6 1
E4 59 6 0
E5 59 6 0
D4 105 6 1
D5 105 6 1
C4 152 6 1
C5 152 6 1
D4 198 6 1
D5 198 6 1
E4 245 6 0
E5 245 6 0
B2 13 24 0
F3 13 24 1
E2 198 12 0
G3 198 12 1
Measure Number: 32
D4 13 6 1
D5 13 6 1
C4 62 6 1
C5 62 6 1
B3 112 6 0
B4 112 6 0
C4 162 6 1
C5 162 6 1
D4 212 6 1
D5 212 6 1
B3 262 6 0
B4 262 6 0
F2 13 12 1
E3 13 12 0
A3 13 12 1
rest 12
B2 212 12 0
F3 112 24 1
Measure Number: 33
D4 13 6 1
D5 13 6 1
E4 62 6 0
E5 62 6 0
E4 111 6 1
E5 111 6 1
F4 160 6 1
F5 160 6 1
A4 209 6 1
A5 209 6 1
G4 259 6 1
G5 259 6 1
rest 12
B3 111 24 0
D3 111 12 1
E3 209 12 0
C4 209 12 1
Measure Number: 34
F4 121 6 1
F5 121 6 1
E4 176 6 0
E5 176 6 0
D4 232 6 1
D5 232 6 1
C4 288 6 1
C5 288 6 1
D4 343 6 1
D5 343 6 1
B4 399 6 0
rest 12
F2 232 12 1
E3 232 12 0
A3 232 12 1
B2 343 12 0
D3 343 12 1
B3 343 12 0
Measure Number: 35
C4 20 6 1
C5 20 6 1
D4 77 6 1
D5 77 6 1
C4 133 6 1
C5 133 6 1
G4 189 6 1
G5 189 6 1
B4 245 6 0
B5 245 6 0
D5 301 6 1
D6 301 6 1
G2 20 12 1
E3 20 12 1
B3 20 12 0
C2 133 12 1
B3 245 12 0
E4 245 12 1
Measure Number: 36
C5 16 6 1
C6 16 6 1
D5 73 6 1
D6 73 6 1
C5 131 6 1
C6 131 6 1
A4 188 6 1
A5 188 6 1
G4 246 6 1
G5 246 6 1
A4 303 6 1
A5 303 6 1
F3 16 12 1
A3 16 12 1
F4 16 12 1
A2 131 12 1
F3 131 12 1
C4 131 12 1
B2 246 12 0
F3 246 12 1
D4 246 12 1
Measure Number: 37
G4 13 6 1
