Measure Number: 1
F2 416 6 1
Measure Number: 15
D5 21 12 0
A5 21 12 0
D6 21 12 0
rest 12
G4 145 24 0
D5 145 24 0
G5 145 24 0
rest 12
rest 6
G4 362 6 0
D5 362 6 -1
G5 362 6 0
A4 393 18 -1
D5 393 18 -1
A5 393 18 -1
G4 486 6 0
D5 486 6 -1
G5 486 6 0
B1 21 6 0
B2 52 6 0
D3 83 6 0
G3 114 6 0
D4 145 6 0
G3 176 6 0
D3 207 6 0
B2 238 6 0
B1 269 6 -1
B2 300 6 -1
D3 331 6 -1
G3 362 6 0
D4 393 6 -1
G3 424 6 0
D3 455 6 -1
B2 486 6 -1
Measure Number: 16
G4 102 12 0
C5 102 12 0
G5 102 12 0
C5 156 6 0
C6 156 6 0
rest 6
F4 209 24 0
C5 209 24 0
F5 209 24 0
rest 12
rest 6
F4 401 6 0
C5 401 6 0
F5 401 6 0
G4 428 18 0
C5 428 18 0
G5 428 18 0
F4 508 6 0
C5 508 6 0
F5 508 6 0
A1 102 6 0
A2 129 6 0
C3 156 6 0
F3 182 6 0
C4 209 6 0
F3 236 6 0
C3 262 6 0
A2 289 6 0
A1 320 6 -1
A2 348 6 -1
C3 375 6 0
F3 401 6 0
C4 428 6 0
F3 454 6 0
C3 481 6 0
A2 508 6 -1
Measure Number: 17
E4 18 72 0
C5 18 72 0
E5 18 72 0
E4 379 18 0
C5 379 18 0
E5 379 18 0
E4 469 6 -1
E5 469 6 -1
G1 18 6 0
G2 48 6 0
C3 78 6 0
B2 108 6 0
D3 138 6 -1
C3 168 6 0
D3 198 6 0
C3 228 6 1
E3 259 6 -1
D3 289 6 0
E3 319 6 0
D3 349 6 1
F3 379 6 0
E3 409 6 0
G3 439 6 -1
F3 469 6 0
Measure Number: 18
B4 22 48 0
rest 48
E4 18 24 -1
E5 18 24 -1
D4 129 24 0
D5 129 24 0
rest 48
G3 18 6 0
F3 47 6 1
A3 74 6 -1
G3 102 6 0
B3 129 6 -1
A3 157 6 -1
G3 184 6 0
F3 211 6 0
E3 238 6 -1
D3 266 6 0
C3 293 6 0
B2 320 6 0
A2 347 6 -1
G2 375 6 0
F2 402 6 0
D2 429 6 0
Measure Number: 19
rest 96
C2 102 6 0
G2 131 6 0
C3 160 6 0
D3 189 6 0
E3 218 6 -1
G3 246 6 0
C4 275 6 0
D4 304 6 0
E4 333 6 -1
D4 361 6 0
C4 390 6 0
G3 419 6 0
E3 448 6 -1
D3 477 6 0
C3 505 6 0
G2 534 6 0
Measure Number: 20
rest 48
rest 12
rest 6
C5 315 6 0
C6 315 6 0
D5 343 18 0
D6 343 18 0
E5 424 6 -1
E6 424 6 -1
C2 16 6 0
G2 43 6 0
C3 70 6 0
D3 98 6 0
E3 125 6 -1
D3 152 6 0
C3 179 6 0
G2 206 6 0
C2 234 6 0
G2 261 6 0
C3 288 6 0
D3 315 6 0
E3 343 6 -1
D3 370 6 0
C3 397 6 0
G2 424 6 0
Measure Number: 21
E5 16 48 -1
E6 16 48 -1
rest 12
rest 6
G4 333 6 0
C5 333 6 0
E5 333 6 -1
G5 333 6 0
G4 362 18 0
C5 362 18 0
E5 362 18 -1
G5 362 18 0
G4 449 6 0
C5 449 6 0
E5 449 6 -1
G5 449 6 0
C2 16 6 0
G2 45 6 0
C3 74 6 0
D3 103 6 0
E3 131 6 -1
G3 160 6 0
C4 189 6 0
D4 218 6 0
E4 247 6 -1
D4 276 6 0
C4 304 6 0
G3 333 6 0
E3 362 6 -1
D3 391 6 0
C3 420 6 0
G2 449 6 0
Measure Number: 22
A4 102 48 -1
C5 102 48 0
E5 102 48 -1
A5 102 48 -1
G4 321 12 0
C5 321 12 0
E5 321 12 -1
G5 321 12 0
rest 6
C5 402 6 0
C6 402 6 0
D5 430 18 0
D6 430 18 0
E5 512 6 -1
E6 512 6 -1
C2 102 6 0
G2 130 6 0
C3 157 6 0
D3 184 6 0
E3 212 6 -1
D3 239 6 0
C3 266 6 0
G2 293 6 0
C2 321 6 0
G2 348 6 0
C3 375 6 0
D3 402 6 0
E3 430 6 -1
D3 457 6 0
C3 484 6 0
G2 512 6 0
Measure Number: 23
E5 16 48 -1
E6 16 48 -1
rest 12
rest 6
G4 334 6 0
C5 334 6 0
E5 334 6 -1
G5 334 6 0
G4 363 18 0
C5 363 18 0
E5 363 18 -1
G5 363 18 0
G4 449 6 0
C5 449 6 0
E5 449 6 -1
G5 449 6 0
C2 16 6 0
G2 45 6 0
C3 74 6 0
D3 103 6 0
E3 132 6 -1
G3 160 6 0
C4 189 6 0
D4 218 6 0
E4 247 6 -1
D4 276 6 0
C4 305 6 0
G3 334 6 0
E3 363 6 -1
D3 392 6 0
C3 421 6 0
G2 449 6 0
Measure Number: 24
A4 33 96 0
E5 19 96 -1
F5 33 96 0
A5 33 96 0
C2 34 6 0
F2 62 6 0
C3 89 6 0
D3 117 6 0
E3 144 6 -1
D3 172 6 0
C3 199 6 0
F2 227 6 0
C2 254 6 0
F2 282 6 0
C3 309 6 0
D3 337 6 0
E3 364 6 -1
D3 392 6 0
C3 419 6 0
F2 447 6 0
Measure Number: 25
B4 102 36 -1
F5 102 36 0
B5 102 36 -1
B4 266 24 -1
F5 266 24 0
B5 266 24 -1
B4 374 24 -1
G5 374 24 0
B5 374 24 -1
B4 483 12 0
G5 483 12 0
B5 483 12 0
D2 102 6 0
B2 130 6 -1
C3 157 6 -1
B2 185 6 -1
B3 212 6 -1
B2 239 6 -1
C3 266 6 -1
B2 293 6 -1
D2 320 6 0
B2 347 6 -1
C3 374 6 -1
B2 402 6 -1
B3 429 6 -1
B2 456 6 -1
C3 483 6 -1
B2 510 6 -1
Measure Number: 26
B4 21 12 0
G5 21 12 0
B5 21 12 0
C5 77 24 0
G5 77 24 0
B5 65 24 -1
C6 77 24 0
C5 190 24 1
B5 178 24 -1
C6 190 24 1
D5 303 12 0
B5 303 12 -1
D6 303 12 0
E5 359 12 -1
B5 359 12 -1
E6 359 12 -1
E5 415 12 0
B5 415 12 -1
E6 415 12 0
E2 21 6 0
B2 49 6 -1
C3 77 6 0
B2 106 6 -1
B3 134 6 -1
B2 162 6 -1
C3 190 6 0
B2 218 6 -1
F2 246 6 0
B2 275 6 -1
B3 303 6 -1
B2 331 6 -1
G2 359 6 -1
B2 387 6 -1
B3 415 6 -1
B2 444 6 -1
Measure Number: 27
F5 18 48 0
B5 18 48 -1
D6 18 48 0
F6 18 48 0
D5 250 24 0
F5 250 24 0
B5 250 24 -1
D6 250 24 0
E5 354 24 -1
F5 366 24 0
A5 366 24 0
rest 72
D6 366 18 0
C6 454 6 0
F2 18 6 0
B2 47 6 -1
D3 76 6 0
F3 105 6 0
B3 134 6 -1
D4 163 6 0
G4 193 9 0
F4 228 3 0
F4 250 6 0
D4 279 6 0
B3 308 6 -1
G3 337 6 0
F3 366 6 0
E3 395 6 -1
C3 425 6 0
F2 454 6 0
Measure Number: 28
rest 96
D5 102 12 0
F5 102 12 0
B5 102 12 -1
rest 12
rest 24
rest 48
B1 102 6 -1
D3 143 6 -1
C3 184 6 0
C3 225 6 -1
B2 265 6 -1
C3 306 6 0
C3 347 6 -1
B2 387 6 -1
A2 428 6 0
C3 469 6 -1
B2 510 6 -1
A2 550 6 0
G2 591 6 1
B2 632 6 -1
A2 672 6 0
G2 713 6 1
Measure Number: 29
B4 45 72 0
D5 45 72 1
G5 45 72 1
B5 45 72 0
D4 563 18 1
G4 563 18 1
B4 563 18 0
D5 563 18 1
E4 696 6 1
E5 696 6 1
G1 45 12 1
F2 116 6 2
G2 161 6 1
B2 206 6 0
D3 250 6 1
A2 295 6 1
B2 339 6 0
D3 384 6 1
G3 429 6 1
C3 473 6 2
D3 518 6 1
G3 563 6 1
B3 607 6 0
F3 652 6 2
G3 696 6 1
Measure Number: 30
F4 135 72 1
A4 135 72 1
D5 135 72 1
F5 135 72 1
F4 647 18 1
F5 647 18 1
G4 775 6 1
G5 775 6 1
D2 135 6 1
D4 179 6 1
E3 222 6 1
F3 264 6 1
A3 307 6 1
D4 349 6 1
C3 392 6 2
D3 434 6 1
F3 477 6 1
A3 519 6 1
G2 562 6 2
A2 604 6 1
D3 647 6 1
F3 690 6 1
E2 732 6 1
F2 775 6 1
Measure Number: 31
A4 45 72 0
C5 45 72 1
F5 45 72 1
A5 45 72 0
C4 516 18 1
F4 516 18 1
A4 516 18 0
C5 516 18 1
D4 637 6 1
D5 637 6 1
F1 45 12 1
E2 110 6 1
F2 150 6 1
A2 191 6 0
C3 232 6 1
G2 272 6 1
A2 313 6 0
C3 353 6 1
F3 394 6 1
B2 434 6 1
C3 475 6 1
F3 516 6 1
A3 556 6 0
E3 597 6 1
F3 637 6 1
Measure Number: 32
E4 132 72 0
G4 132 72 1
C5 132 72 1
E5 132 72 0
E4 603 18 0
E5 603 18 0
F4 719 6 1
F5 719 6 1
C2 132 6 1
C4 176 6 1
D3 215 6 1
E3 254 6 0
G3 293 6 1
C4 331 6 1
B2 370 6 1
C3 409 6 1
E3 448 6 0
G3 486 6 1
F2 525 6 2
G2 564 6 1
C3 603 6 1
E3 641 6 0
D2 680 6 1
E2 719 6 0
Measure Number: 33
G4 56 72 1
D5 56 72 1
F5 44 72 1
G5 56 72 1
G4 567 18 1
D5 567 18 1
F5 555 18 1
G5 567 18 1
A4 695 6 1
A5 695 6 1
B1 56 6 1
D4 100 6 1
F3 143 6 2
G3 185 6 1
A3 228 6 0
G3 270 6 1
F3 313 6 1
E3 355 6 0
D3 398 6 1
C3 440 6 1
B2 482 6 1
A2 525 6 0
F2 567 6 2
G2 610 6 1
D2 652 6 1
G2 695 6 1
Measure Number: 34
C5 132 24 -1
F5 132 24 0
A5 132 24 -1
C6 132 24 -1
B4 263 48 -1
F5 263 48 0
A5 251 48 -1
B5 263 48 -1
B4 494 18 -1
F5 494 18 0
A5 482 18 -1
B5 494 18 -1
C5 580 6 0
C6 580 6 0
D2 132 6 0
F4 174 6 0
A3 203 6 0
B3 231 6 -1
C4 263 6 -1
B3 292 6 -1
A3 320 6 -1
G3 349 6 -1
F3 378 6 0
E3 407 6 -1
D3 436 6 0
C3 465 6 -1
A2 494 6 0
B2 522 6 -1
F2 551 6 0
B2 580 6 -1
Measure Number: 35
D5 22 24 -1
G5 22 24 0
B5 22 24 -1
D6 22 24 -1
C5 129 24 0
G5 129 24 0
B5 117 24 -1
C6 129 24 0
rest 48
E2 22 6 0
G4 49 6 0
B3 76 6 0
C4 97 6 0
D4 129 6 -1
C4 151 6 0
B3 180 6 -1
A3 201 6 -1
G3 221 6 0
F3 241 6 0
E3 268 6 0
G3 288 6 0
F3 309 6 0
E3 329 6 0
D3 357 6 -1
C3 377 6 0
Measure Number: 36
rest 96
B2 18 6 0
C3 45 6 0
D3 73 6 -1
C3 101 6 0
B2 129 6 -1
A2 157 6 -1
G2 185 6 0
F2 212 6 0
E2 242 6 0
D2 275 6 -1
C2 303 6 0
B1 334 6 0
C2 362 6 0
B1 395 6 -1
A1 423 6 -1
G1 450 6 0
Measure Number: 37
A5 102 48 -1
C6 102 48 0
F6 102 48 0
A6 102 48 -1
F5 322 24 0
C6 322 24 0
F6 322 24 0
C5 431 24 0
F5 431 24 0
C6 431 24 0
F1 102 6 0
C2 130 6 0
F2 157 6 0
G2 185 6 0
A2 212 6 -1
C3 239 6 0
F3 267 6 0
G3 294 6 0
A3 322 6 -1
C4 349 6 0
F4 376 6 0
G4 404 6 0
A4 431 6 -1
G4 459 6 0
F4 486 6 0
C4 513 6 0
Measure Number: 38
B4 22 48 -1
F5 22 48 0
B5 22 48 -1
A4 260 24 -1
F5 260 24 0
A5 260 24 -1
rest 24
D4 22 6 -1
F4 52 6 0
D4 81 6 -1
A3 111 6 -1
F3 140 6 0
D3 170 6 -1
A2 199 6 -1
F2 229 6 0
D2 260 6 -1
A1 290 6 -1
D2 319 6 -1
F2 349 6 0
D2 378 6 -1
A1 408 6 -1
D2 437 6 -1
F2 467 6 0
Measure Number: 39
A5 16 48 -1
C6 16 48 0
F6 16 48 0
A6 16 48 -1
F5 235 24 0
C6 235 24 0
F6 235 24 0
C5 345 24 0
F5 345 24 0
C6 345 24 0
F1 16 6 0
C2 43 6 0
F2 71 6 0
G2 98 6 0
A2 126 6 -1
C3 153 6 0
F3 180 6 0
G3 208 6 0
A3 235 6 -1
C4 263 6 0
F4 290 6 0
G4 317 6 0
A4 345 6 -1
G4 372 6 0
F4 400 6 0
C4 427 6 0
Measure Number: 40
C5 112 72 0
F5 112 72 0
C6 112 72 0
B4 458 18 0
F5 458 18 0
B5 458 18 0
C5 544 6 0
C6 544 6 0
D4 112 6 0
F4 141 6 0
D4 169 6 0
C4 198 6 0
A3 227 6 -1
F3 255 6 0
D3 284 6 0
C3 313 6 0
A2 341 6 -1
F2 370 6 0
D2 400 6 0
C2 429 6 0
A1 458 6 -1
C2 486 6 0
D2 515 6 0
A2 544 6 -1
Measure Number: 41
D5 21 48 0
F5 21 48 0
B5 21 48 0
D6 21 48 0
rest 48
G1 21 12 0
G2 21 12 0
A4 64 6 -1
G4 91 6 0
F4 118 6 0
D4 145 6 0
E4 172 6 -1
D4 199 6 0
B3 227 6 0
G3 254 6 0
A3 281 6 -1
G3 308 6 0
F3 335 6 0
D3 362 6 0
E3 389 6 -1
D3 416 6 0
Measure Number: 42
rest 48
rest 24
A4 361 18 -1
E5 349 18 -1
F5 361 18 0
A5 361 18 -1
G4 447 6 0
G5 447 6 0
B2 18 6 0
G2 46 6 0
A2 75 6 -1
G2 103 6 0
F2 132 6 0
D2 161 6 0
E2 189 6 -1
D2 218 6 0
C2 247 6 0
G1 275 6 0
C2 304 6 0
G1 333 6 0
C2 361 6 0
G1 390 6 0
C2 418 6 0
G1 447 6 0
Measure Number: 43
F5 99 48 0
G5 111 48 0
D6 111 48 0
F6 111 48 0
rest 48
B1 111 12 0
A4 153 6 -1
G4 179 6 0
F4 205 6 0
D4 231 6 0
E4 257 6 -1
D4 283 6 0
B3 311 6 0
G3 337 6 0
A3 363 6 -1
G3 389 6 0
F3 415 6 0
D3 441 6 0
E3 467 6 -1
D3 494 6 0
Measure Number: 44
rest 48
rest 24
A4 352 18 -1
E5 340 18 -1
F5 352 18 0
A5 352 18 -1
G4 435 6 0
G5 435 6 0
B2 18 6 0
G2 45 6 0
A2 73 6 -1
G2 101 6 0
F2 129 6 0
D2 157 6 0
E2 185 6 -1
D2 212 6 0
C2 240 6 0
G1 268 6 0
C2 296 6 0
G1 324 6 0
C2 352 6 0
G1 379 6 0
C2 407 6 0
G1 435 6 0
Measure Number: 45
F5 6 12 0
G5 18 12 0
D6 18 12 0
G6 18 12 0
A6 80 6 -1
G6 109 6 0
F6 138 6 0
D6 167 6 0
E6 196 6 -1
D6 225 6 0
B5 257 6 0
G5 286 6 0
A5 315 6 -1
G5 344 6 0
F5 373 6 0
D5 402 6 0
E5 432 6 -1
D5 461 6 0
B2 18 12 0
A5 80 6 -1
G5 109 6 0
F5 138 6 0
D5 167 6 0
E5 196 6 -1
D5 225 6 0
B4 257 6 0
G4 286 6 0
A4 315 6 -1
G4 344 6 0
F4 373 6 0
D4 402 6 0
E4 432 6 -1
D4 461 6 0
Measure Number: 46
B4 108 6 0
G4 135 6 0
A4 161 6 -1
G4 187 6 0
F4 214 6 0
D4 240 6 0
E4 266 6 -1
D4 293 6 0
B3 319 6 0
G3 346 6 0
A3 372 6 -1
G3 398 6 0
F3 425 6 0
D3 451 6 0
E3 478 6 -1
D3 504 6 0
B3 108 6 0
G3 135 6 0
A3 161 6 -1
G3 187 6 0
F3 214 6 0
D3 240 6 0
E3 266 6 -1
D3 293 6 0
B2 319 6 0
G2 346 6 0
A2 372 6 -1
G2 398 6 0
F2 425 6 0
D2 451 6 0
E2 478 6 -1
D2 504 6 0
Measure Number: 47
C3 16 6 0
B2 47 6 0
G3 77 6 0
F3 106 6 0
E3 136 6 -1
D3 165 6 0
E3 195 6 -1
D3 224 6 0
C3 254 6 0
B2 283 6 0
B3 313 6 -1
A3 343 6 -1
G3 372 6 0
F3 402 6 0
G3 431 6 0
F3 461 6 0
C2 16 6 0
B1 47 6 0
G2 77 6 0
F2 106 6 0
E2 136 6 -1
D2 165 6 0
E2 195 6 -1
D2 224 6 0
C2 254 6 0
B1 283 6 0
B2 313 6 -1
A2 343 6 -1
G2 372 6 0
F2 402 6 0
G2 431 6 0
F2 461 6 0
Measure Number: 48
E3 16 6 -1
D3 44 6 0
E4 73 6 -1
D4 101 6 0
C4 130 6 0
B3 158 6 0
C4 186 6 0
B3 215 6 0
A3 243 6 -1
G3 272 6 0
A3 300 6 -1
G3 328 6 0
F3 357 6 0
E3 385 6 -1
F3 414 6 0
E3 442 6 -1
E2 16 6 -1
D2 44 6 0
E3 73 6 -1
D3 101 6 0
C3 130 6 0
B2 158 6 0
C3 186 6 0
B2 215 6 0
A2 243 6 -1
G2 272 6 0
A2 300 6 -1
G2 328 6 0
F2 357 6 0
E2 385 6 -1
F2 414 6 0
E2 442 6 -1
Measure Number: 49
C3 102 12 0
rest 12
rest 24
rest 48
C2 102 6 0
G2 131 6 0
C3 159 6 0
D3 187 6 0
E3 216 6 -1
G3 244 6 0
C4 272 6 0
D4 301 6 0
E4 329 6 -1
D4 357 6 0
C4 385 6 0
G3 414 6 0
E3 442 6 -1
D3 470 6 0
C3 499 6 0
G2 527 6 0
Measure Number: 50
rest 48
rest 12
rest 6
C5 313 6 0
C6 313 6 0
C5 347 8 1
C6 347 8 1
D5 389 12 0
D6 389 12 0
E5 453 4 -1
E6 453 4 -1
C2 16 6 0
G2 43 6 0
C3 70 6 0
D3 97 6 0
E3 124 6 -1
D3 151 6 0
C3 178 6 0
G2 205 6 0
C2 232 6 0
G2 259 6 0
C3 286 6 0
D3 313 6 0
E3 347 6 -1
D3 374 6 0
C3 411 6 0
G2 438 6 0
Measure Number: 51
E5 16 48 -1
E6 16 48 -1
rest 12
rest 6
G4 318 6 0
C5 318 6 0
E5 318 6 -1
G5 318 6 0
G4 345 18 0
C5 345 18 0
E5 345 18 -1
G5 345 18 0
G4 428 6 0
C5 428 6 0
E5 428 6 -1
G5 428 6 0
C2 16 6 0
G2 43 6 0
C3 71 6 0
D3 98 6 0
E3 126 6 -1
G3 153 6 0
C4 181 6 0
D4 208 6 0
E4 236 6 -1
D4 263 6 0
C4 291 6 0
G3 318 6 0
E3 345 6 -1
D3 373 6 0
C3 400 6 0
G2 428 6 0
Measure Number: 52
A4 102 48 -1
C5 102 48 0
E5 102 48 -1
A5 102 48 -1
G4 320 8 0
C5 320 8 0
E5 320 8 -1
G5 320 8 0
B4 362 8 0
B5 362 8 0
C5 406 8 0
C6 406 8 0
C5 449 8 1
C6 449 8 1
D5 492 8 0
D6 492 8 0
rest 4
E5 566 4 -1
E6 566 4 -1
C2 102 6 0
G2 130 6 0
C3 157 6 0
D3 184 6 0
E3 211 6 -1
D3 238 6 0
C3 265 6 0
G2 292 6 0
C2 320 6 0
G2 347 6 0
C3 384 6 0
D3 422 6 0
E3 449 6 -1
D3 477 6 0
C3 514 6 0
G2 551 6 0
Measure Number: 53
E5 16 48 -1
E6 16 48 -1
rest 12
rest 6
G4 313 6 0
C5 313 6 0
E5 313 6 -1
G5 313 6 0
G4 340 18 0
C5 340 18 0
E5 340 18 -1
G5 340 18 0
G4 421 6 0
C5 421 6 0
E5 421 6 -1
G5 421 6 0
C2 16 6 0
G2 43 6 0
C3 70 6 0
D3 97 6 0
E3 124 6 -1
G3 151 6 0
C4 178 6 0
D4 205 6 0
E4 232 6 -1
D4 259 6 0
C4 286 6 0
G3 313 6 0
E3 340 6 -1
D3 367 6 0
C3 394 6 0
G2 421 6 0
Measure Number: 54
A4 22 96 0
C5 22 96 0
E5 22 96 -1
A5 22 96 0
C2 23 6 0
F2 54 6 1
C3 80 6 0
D3 106 6 0
E3 132 6 -1
D3 159 6 0
C3 185 6 0
F2 211 6 1
C2 237 6 0
F2 264 6 1
C3 290 6 0
D3 316 6 0
E3 342 6 -1
D3 369 6 0
C3 395 6 0
F2 421 6 1
Measure Number: 55
A4 112 12 0
D5 112 12 0
A5 112 12 0
D6 112 12 0
rest 12
G4 215 24 0
D5 215 24 0
G5 215 24 0
rest 8
G4 365 8 0
D5 365 8 -1
G5 365 8 0
G4 407 8 0
D5 407 8 -1
G5 407 8 0
G4 454 8 0
D5 454 8 -1
G5 454 8 0
A4 494 8 -1
D5 494 8 -1
A5 494 8 -1
rest 4
G4 566 4 0
D5 566 4 -1
G5 566 4 0
B1 112 6 0
B2 138 6 0
D3 164 6 0
G3 189 6 0
D4 215 6 0
G3 240 6 0
D3 266 6 0
B2 291 6 0
B1 323 6 -1
B2 350 6 -1
D3 386 6 -1
G3 422 6 0
D4 454 6 -1
G3 479 6 0
D3 515 6 -1
